6B,
3667.37356,-0.00457
3666.66557,-0.00465
3665.95759,-0.00473
3665.2496,-0.00481
3664.54161,-0.0049
3663.83362,-0.00498
3663.12564,-0.00506
3662.41765,-0.00515
3661.70966,-0.00524
3661.00168,-0.00533
3660.29369,-0.00543
3659.5857,-0.00552
3658.87771,-0.00562
3658.16973,-0.00572
3657.46174,-0.00582
3656.75375,-0.00593
3656.04577,-0.00604
3655.33778,-0.00615
3654.62979,-0.00626
3653.9218,-0.00637
3653.21382,-0.00648
3652.50583,-0.0066
3651.79784,-0.00671
3651.08986,-0.00682
3650.38187,-0.00694
3649.67388,-0.00705
3648.96589,-0.00716
3648.25791,-0.00727
3647.54992,-0.00738
3646.84193,-0.00749
3646.13395,-0.00759
3645.42596,-0.00769
3644.71797,-0.00779
3644.00998,-0.00788
3643.302,-0.00797
3642.59401,-0.00806
3641.88602,-0.00815
3641.17803,-0.00823
3640.47005,-0.00831
3639.76206,-0.00839
3639.05407,-0.00847
3638.34609,-0.00854
3637.6381,-0.00862
3636.93011,-0.0087
3636.22212,-0.00877
3635.51414,-0.00885
3634.80615,-0.00892
3634.09816,-0.009
3633.39018,-0.00908
3632.68219,-0.00915
3631.9742,-0.00923
3631.26621,-0.00931
3630.55823,-0.00939
3629.85024,-0.00947
3629.14225,-0.00955
3628.43427,-0.00963
3627.72628,-0.0097
3627.01829,-0.00978
3626.3103,-0.00986
3625.60232,-0.00993
3624.89433,-0.01
3624.18634,-0.01007
3623.47836,-0.01014
3622.77037,-0.01021
3622.06238,-0.01028
3621.35439,-0.01034
3620.64641,-0.01041
3619.93842,-0.01047
3619.23043,-0.01053
3618.52245,-0.01059
3617.81446,-0.01065
3617.10647,-0.01071
3616.39848,-0.01077
3615.6905,-0.01083
3614.98251,-0.01089
3614.27452,-0.01094
3613.56654,-0.011
3612.85855,-0.01105
3612.15056,-0.0111
3611.44257,-0.01115
3610.73459,-0.01119
3610.0266,-0.01124
3609.31861,-0.01128
3608.61063,-0.01132
3607.90264,-0.01136
3607.19465,-0.0114
3606.48666,-0.01144
3605.77868,-0.01147
3605.07069,-0.01151
3604.3627,-0.01154
3603.65471,-0.01157
3602.94673,-0.0116
3602.23874,-0.01162
3601.53075,-0.01165
3600.82277,-0.01168
3600.11478,-0.0117
3599.40679,-0.01172
3598.6988,-0.01174
3597.99082,-0.01177
3597.28283,-0.01179
3596.57484,-0.0118
3595.86686,-0.01182
3595.15887,-0.01184
3594.45088,-0.01186
3593.74289,-0.01187
3593.03491,-0.01188
3592.32692,-0.0119
3591.61893,-0.01191
3590.91095,-0.01192
3590.20296,-0.01193
3589.49497,-0.01194
3588.78698,-0.01195
3588.079,-0.01196
3587.37101,-0.01197
3586.66302,-0.01198
3585.95504,-0.012
3585.24705,-0.01201
3584.53906,-0.01202
3583.83107,-0.01204
3583.12309,-0.01206
3582.4151,-0.01208
3581.70711,-0.0121
3580.99913,-0.01212
3580.29114,-0.01214
3579.58315,-0.01217
3578.87516,-0.01219
3578.16718,-0.01222
3577.45919,-0.01225
3576.7512,-0.01228
3576.04322,-0.01231
3575.33523,-0.01234
3574.62724,-0.01237
3573.91925,-0.0124
3573.21127,-0.01243
3572.50328,-0.01246
3571.79529,-0.01249
3571.0873,-0.01252
3570.37932,-0.01255
3569.67133,-0.01257
3568.96334,-0.0126
3568.25536,-0.01262
3567.54737,-0.01263
3566.83938,-0.01265
3566.13139,-0.01266
3565.42341,-0.01268
3564.71542,-0.01268
3564.00743,-0.01269
3563.29945,-0.01269
3562.59146,-0.0127
3561.88347,-0.0127
3561.17548,-0.01269
3560.4675,-0.01269
3559.75951,-0.01269
3559.05152,-0.01268
3558.34354,-0.01268
3557.63555,-0.01268
3556.92756,-0.01268
3556.21957,-0.01267
3555.51159,-0.01267
3554.8036,-0.01267
3554.09561,-0.01268
3553.38763,-0.01268
3552.67964,-0.01269
3551.97165,-0.01269
3551.26366,-0.0127
3550.55568,-0.01271
3549.84769,-0.01272
3549.1397,-0.01273
3548.43172,-0.01275
3547.72373,-0.01276
3547.01574,-0.01277
3546.30775,-0.01278
3545.59977,-0.0128
3544.89178,-0.01281
3544.18379,-0.01282
3543.47581,-0.01283
3542.76782,-0.01284
3542.05983,-0.01285
3541.35184,-0.01286
3540.64386,-0.01287
3539.93587,-0.01288
3539.22788,-0.01288
3538.51989,-0.01289
3537.81191,-0.01289
3537.10392,-0.0129
3536.39593,-0.0129
3535.68795,-0.01291
3534.97996,-0.01291
3534.27197,-0.01292
3533.56398,-0.01293
3532.856,-0.01293
3532.14801,-0.01294
3531.44002,-0.01295
3530.73204,-0.01296
3530.02405,-0.01298
3529.31606,-0.01299
3528.60807,-0.01301
3527.90009,-0.01302
3527.1921,-0.01304
3526.48411,-0.01306
3525.77613,-0.01308
3525.06814,-0.01311
3524.36015,-0.01313
3523.65216,-0.01316
3522.94418,-0.01318
3522.23619,-0.01321
3521.5282,-0.01324
3520.82022,-0.01327
3520.11223,-0.0133
3519.40424,-0.01334
3518.69625,-0.01337
3517.98827,-0.0134
3517.28028,-0.01344
3516.57229,-0.01347
3515.86431,-0.01351
3515.15632,-0.01355
3514.44833,-0.01358
3513.74034,-0.01362
3513.03236,-0.01366
3512.32437,-0.0137
3511.61638,-0.01373
3510.9084,-0.01377
3510.20041,-0.01381
3509.49242,-0.01384
3508.78443,-0.01388
3508.07645,-0.01391
3507.36846,-0.01394
3506.66047,-0.01397
3505.95248,-0.014
3505.2445,-0.01403
3504.53651,-0.01405
3503.82852,-0.01407
3503.12054,-0.0141
3502.41255,-0.01411
3501.70456,-0.01413
3500.99657,-0.01415
3500.28859,-0.01416
3499.5806,-0.01417
3498.87261,-0.01419
3498.16463,-0.0142
3497.45664,-0.01421
3496.74865,-0.01422
3496.04066,-0.01424
3495.33268,-0.01425
3494.62469,-0.01426
3493.9167,-0.01428
3493.20872,-0.0143
3492.50073,-0.01431
3491.79274,-0.01433
3491.08475,-0.01435
3490.37677,-0.01438
3489.66878,-0.0144
3488.96079,-0.01443
3488.25281,-0.01445
3487.54482,-0.01448
3486.83683,-0.01451
3486.12884,-0.01455
3485.42086,-0.01458
3484.71287,-0.01462
3484.00488,-0.01466
3483.2969,-0.01471
3482.58891,-0.01475
3481.88092,-0.0148
3481.17293,-0.01485
3480.46495,-0.0149
3479.75696,-0.01495
3479.04897,-0.015
3478.34099,-0.01506
3477.633,-0.01511
3476.92501,-0.01516
3476.21702,-0.01522
3475.50904,-0.01527
3474.80105,-0.01533
3474.09306,-0.01538
3473.38507,-0.01543
3472.67709,-0.01548
3471.9691,-0.01552
3471.26111,-0.01557
3470.55313,-0.01561
3469.84514,-0.01566
3469.13715,-0.0157
3468.42916,-0.01573
3467.72118,-0.01577
3467.01319,-0.0158
3466.3052,-0.01584
3465.59722,-0.01587
3464.88923,-0.0159
3464.18124,-0.01593
3463.47325,-0.01596
3462.76527,-0.01599
3462.05728,-0.01602
3461.34929,-0.01605
3460.64131,-0.01608
3459.93332,-0.01612
3459.22533,-0.01615
3458.51734,-0.01618
3457.80936,-0.01622
3457.10137,-0.01626
3456.39338,-0.0163
3455.6854,-0.01634
3454.97741,-0.01638
3454.26942,-0.01642
3453.56143,-0.01647
3452.85345,-0.01652
3452.14546,-0.01657
3451.43747,-0.01662
3450.72949,-0.01667
3450.0215,-0.01673
3449.31351,-0.01678
3448.60552,-0.01684
3447.89754,-0.0169
3447.18955,-0.01696
3446.48156,-0.01702
3445.77358,-0.01708
3445.06559,-0.01714
3444.3576,-0.01721
3443.64961,-0.01727
3442.94163,-0.01733
3442.23364,-0.01739
3441.52565,-0.01745
3440.81766,-0.0175
3440.10968,-0.01756
3439.40169,-0.01761
3438.6937,-0.01766
3437.98572,-0.01771
3437.27773,-0.01775
3436.56974,-0.0178
3435.86175,-0.01784
3435.15377,-0.01788
3434.44578,-0.01791
3433.73779,-0.01795
3433.02981,-0.01798
3432.32182,-0.01802
3431.61383,-0.01805
3430.90584,-0.01809
3430.19786,-0.01812
3429.48987,-0.01815
3428.78188,-0.01819
3428.0739,-0.01823
3427.36591,-0.01827
3426.65792,-0.01832
3425.94993,-0.01836
3425.24195,-0.01841
3424.53396,-0.01846
3423.82597,-0.01852
3423.11799,-0.01857
3422.41,-0.01863
3421.70201,-0.01869
3420.99402,-0.01875
3420.28604,-0.01881
3419.57805,-0.01887
3418.87006,-0.01894
3418.16208,-0.019
3417.45409,-0.01906
3416.7461,-0.01912
3416.03811,-0.01918
3415.33013,-0.01924
3414.62214,-0.01929
3413.91415,-0.01935
3413.20617,-0.0194
3412.49818,-0.01945
3411.79019,-0.0195
3411.0822,-0.01955
3410.37422,-0.01959
3409.66623,-0.01964
3408.95824,-0.01968
3408.25025,-0.01972
3407.54227,-0.01976
3406.83428,-0.0198
3406.12629,-0.01983
3405.41831,-0.01987
3404.71032,-0.01991
3404.00233,-0.01994
3403.29434,-0.01998
3402.58636,-0.02001
3401.87837,-0.02005
3401.17038,-0.02009
3400.4624,-0.02012
3399.75441,-0.02016
3399.04642,-0.0202
3398.33843,-0.02023
3397.63045,-0.02027
3396.92246,-0.02031
3396.21447,-0.02035
3395.50649,-0.02038
3394.7985,-0.02042
3394.09051,-0.02046
3393.38252,-0.02049
3392.67454,-0.02052
3391.96655,-0.02056
3391.25856,-0.02059
3390.55058,-0.02062
3389.84259,-0.02065
3389.1346,-0.02067
3388.42661,-0.0207
3387.71863,-0.02073
3387.01064,-0.02076
3386.30265,-0.02079
3385.59467,-0.02081
3384.88668,-0.02084
3384.17869,-0.02087
3383.4707,-0.0209
3382.76272,-0.02094
3382.05473,-0.02097
3381.34674,-0.021
3380.63876,-0.02104
3379.93077,-0.02107
3379.22278,-0.02111
3378.51479,-0.02114
3377.80681,-0.02118
3377.09882,-0.02122
3376.39083,-0.02125
3375.68284,-0.02129
3374.97486,-0.02132
3374.26687,-0.02135
3373.55888,-0.02138
3372.8509,-0.02141
3372.14291,-0.02144
3371.43492,-0.02147
3370.72693,-0.02149
3370.01895,-0.02151
3369.31096,-0.02153
3368.60297,-0.02155
3367.89499,-0.02156
3367.187,-0.02158
3366.47901,-0.02159
3365.77102,-0.0216
3365.06304,-0.0216
3364.35505,-0.02161
3363.64706,-0.02161
3362.93908,-0.02162
3362.23109,-0.02162
3361.5231,-0.02163
3360.81511,-0.02163
3360.10713,-0.02164
3359.39914,-0.02165
3358.69115,-0.02165
3357.98317,-0.02166
3357.27518,-0.02167
3356.56719,-0.02168
3355.8592,-0.02169
3355.15122,-0.0217
3354.44323,-0.02172
3353.73524,-0.02173
3353.02726,-0.02174
3352.31927,-0.02176
3351.61128,-0.02177
3350.90329,-0.02178
3350.19531,-0.02179
3349.48732,-0.02181
3348.77933,-0.02182
3348.07135,-0.02183
3347.36336,-0.02183
3346.65537,-0.02184
3345.94738,-0.02185
3345.2394,-0.02185
3344.53141,-0.02186
3343.82342,-0.02186
3343.11543,-0.02186
3342.40745,-0.02186
3341.69946,-0.02187
3340.99147,-0.02187
3340.28349,-0.02187
3339.5755,-0.02187
3338.86751,-0.02187
3338.15952,-0.02187
3337.45154,-0.02187
3336.74355,-0.02187
3336.03556,-0.02187
3335.32758,-0.02188
3334.61959,-0.02188
3333.9116,-0.02187
3333.20361,-0.02187
3332.49563,-0.02187
3331.78764,-0.02187
3331.07965,-0.02186
3330.37167,-0.02186
3329.66368,-0.02185
3328.95569,-0.02184
3328.2477,-0.02183
3327.53972,-0.02181
3326.83173,-0.0218
3326.12374,-0.02178
3325.41576,-0.02176
3324.70777,-0.02174
3323.99978,-0.02172
3323.29179,-0.02169
3322.58381,-0.02167
3321.87582,-0.02164
3321.16783,-0.02162
3320.45985,-0.02159
3319.75186,-0.02156
3319.04387,-0.02153
3318.33588,-0.0215
3317.6279,-0.02147
3316.91991,-0.02145
3316.21192,-0.02142
3315.50394,-0.02139
3314.79595,-0.02136
3314.08796,-0.02134
3313.37997,-0.02131
3312.67199,-0.02129
3311.964,-0.02126
3311.25601,-0.02124
3310.54802,-0.02122
3309.84004,-0.0212
3309.13205,-0.02118
3308.42406,-0.02116
3307.71608,-0.02115
3307.00809,-0.02113
3306.3001,-0.02112
3305.59211,-0.02111
3304.88413,-0.0211
3304.17614,-0.02109
3303.46815,-0.02108
3302.76017,-0.02108
3302.05218,-0.02107
3301.34419,-0.02107
3300.6362,-0.02106
3299.92822,-0.02106
3299.22023,-0.02106
3298.51224,-0.02105
3297.80426,-0.02105
3297.09627,-0.02105
3296.38828,-0.02104
3295.68029,-0.02104
3294.97231,-0.02104
3294.26432,-0.02103
3293.55633,-0.02103
3292.84835,-0.02102
3292.14036,-0.02101
3291.43237,-0.021
3290.72438,-0.02099
3290.0164,-0.02098
3289.30841,-0.02097
3288.60042,-0.02096
3287.89244,-0.02095
3287.18445,-0.02094
3286.47646,-0.02093
3285.76847,-0.02092
3285.06049,-0.02091
3284.3525,-0.02089
3283.64451,-0.02088
3282.93653,-0.02087
3282.22854,-0.02087
3281.52055,-0.02086
3280.81256,-0.02085
3280.10458,-0.02084
3279.39659,-0.02083
3278.6886,-0.02082
3277.98061,-0.02081
3277.27263,-0.0208
3276.56464,-0.02078
3275.85665,-0.02077
3275.14867,-0.02076
3274.44068,-0.02074
3273.73269,-0.02072
3273.0247,-0.02071
3272.31672,-0.02069
3271.60873,-0.02067
3270.90074,-0.02065
3270.19276,-0.02063
3269.48477,-0.02061
3268.77678,-0.02059
3268.06879,-0.02058
3267.36081,-0.02056
3266.65282,-0.02055
3265.94483,-0.02053
3265.23685,-0.02052
3264.52886,-0.02052
3263.82087,-0.02051
3263.11288,-0.02051
3262.4049,-0.02051
3261.69691,-0.02051
3260.98892,-0.02051
3260.28094,-0.02051
3259.57295,-0.02052
3258.86496,-0.02053
3258.15697,-0.02053
3257.44899,-0.02054
3256.741,-0.02055
3256.03301,-0.02055
3255.32503,-0.02056
3254.61704,-0.02057
3253.90905,-0.02057
3253.20106,-0.02058
3252.49308,-0.02058
3251.78509,-0.02058
3251.0771,-0.02059
3250.36912,-0.02059
3249.66113,-0.02059
3248.95314,-0.02059
3248.24515,-0.02059
3247.53717,-0.02059
3246.82918,-0.02059
3246.12119,-0.02059
3245.4132,-0.02059
3244.70522,-0.02059
3243.99723,-0.02059
3243.28924,-0.02059
3242.58126,-0.02058
3241.87327,-0.02058
3241.16528,-0.02058
3240.45729,-0.02058
3239.74931,-0.02058
3239.04132,-0.02057
3238.33333,-0.02057
3237.62535,-0.02057
3236.91736,-0.02057
3236.20937,-0.02057
3235.50138,-0.02056
3234.7934,-0.02056
3234.08541,-0.02056
3233.37742,-0.02056
3232.66944,-0.02055
3231.96145,-0.02055
3231.25346,-0.02055
3230.54547,-0.02055
3229.83749,-0.02054
3229.1295,-0.02054
3228.42151,-0.02054
3227.71353,-0.02053
3227.00554,-0.02053
3226.29755,-0.02053
3225.58956,-0.02053
3224.88158,-0.02052
3224.17359,-0.02052
3223.4656,-0.02051
3222.75762,-0.02051
3222.04963,-0.0205
3221.34164,-0.0205
3220.63365,-0.02049
3219.92567,-0.02048
3219.21768,-0.02047
3218.50969,-0.02046
3217.80171,-0.02045
3217.09372,-0.02043
3216.38573,-0.02042
3215.67774,-0.0204
3214.96976,-0.02038
3214.26177,-0.02036
3213.55378,-0.02034
3212.84579,-0.02032
3212.13781,-0.02029
3211.42982,-0.02027
3210.72183,-0.02024
3210.01385,-0.02021
3209.30586,-0.02018
3208.59787,-0.02014
3207.88988,-0.02011
3207.1819,-0.02007
3206.47391,-0.02003
3205.76592,-0.01999
3205.05794,-0.01995
3204.34995,-0.01991
3203.64196,-0.01987
3202.93397,-0.01983
3202.22599,-0.01978
3201.518,-0.01974
3200.81001,-0.01969
3200.10203,-0.01965
3199.39404,-0.0196
3198.68605,-0.01956
3197.97806,-0.01951
3197.27008,-0.01946
3196.56209,-0.01942
3195.8541,-0.01937
3195.14612,-0.01932
3194.43813,-0.01927
3193.73014,-0.01922
3193.02215,-0.01917
3192.31417,-0.01913
3191.60618,-0.01908
3190.89819,-0.01903
3190.19021,-0.01898
3189.48222,-0.01892
3188.77423,-0.01887
3188.06624,-0.01882
3187.35826,-0.01877
3186.65027,-0.01872
3185.94228,-0.01867
3185.2343,-0.01861
3184.52631,-0.01856
3183.81832,-0.0185
3183.11033,-0.01845
3182.40235,-0.01839
3181.69436,-0.01833
3180.98637,-0.01828
3180.27838,-0.01822
3179.5704,-0.01816
3178.86241,-0.01809
3178.15442,-0.01803
3177.44644,-0.01797
3176.73845,-0.0179
3176.03046,-0.01783
3175.32247,-0.01776
3174.61449,-0.0177
3173.9065,-0.01763
