4A,
3778.52755,-0.00289
3777.81956,-0.0029
3777.11157,-0.00292
3776.40359,-0.00293
3775.6956,-0.00295
3774.98761,-0.00297
3774.27962,-0.00299
3773.57164,-0.00302
3772.86365,-0.00304
3772.15566,-0.00307
3771.44767,-0.00311
3770.73969,-0.00314
3770.0317,-0.00318
3769.32371,-0.00321
3768.61573,-0.00325
3767.90774,-0.0033
3767.19975,-0.00334
3766.49176,-0.00338
3765.78378,-0.00342
3765.07579,-0.00346
3764.3678,-0.0035
3763.65982,-0.00354
3762.95183,-0.00358
3762.24384,-0.00362
3761.53585,-0.00366
3760.82787,-0.0037
3760.11988,-0.00374
3759.41189,-0.00378
3758.70391,-0.00382
3757.99592,-0.00386
3757.28793,-0.0039
3756.57994,-0.00395
3755.87196,-0.00399
3755.16397,-0.00404
3754.45598,-0.00409
3753.748,-0.00414
3753.04001,-0.0042
3752.33202,-0.00425
3751.62403,-0.00431
3750.91605,-0.00437
3750.20806,-0.00444
3749.50007,-0.0045
3748.79209,-0.00456
3748.0841,-0.00462
3747.37611,-0.00469
3746.66812,-0.00475
3745.96014,-0.00481
3745.25215,-0.00486
3744.54416,-0.00491
3743.83618,-0.00496
3743.12819,-0.005
3742.4202,-0.00504
3741.71221,-0.00507
3741.00423,-0.0051
3740.29624,-0.00512
3739.58825,-0.00513
3738.88026,-0.00514
3738.17228,-0.00514
3737.46429,-0.00514
3736.7563,-0.00513
3736.04832,-0.00512
3735.34033,-0.00511
3734.63234,-0.00509
3733.92435,-0.00507
3733.21637,-0.00505
3732.50838,-0.00502
3731.80039,-0.00499
3731.09241,-0.00496
3730.38442,-0.00493
3729.67643,-0.0049
3728.96844,-0.00486
3728.26046,-0.00482
3727.55247,-0.00479
3726.84448,-0.00475
3726.1365,-0.00471
3725.42851,-0.00467
3724.72052,-0.00464
3724.01253,-0.00461
3723.30455,-0.00458
3722.59656,-0.00455
3721.88857,-0.00452
3721.18059,-0.0045
3720.4726,-0.00448
3719.76461,-0.00446
3719.05662,-0.00444
3718.34864,-0.00443
3717.64065,-0.00442
3716.93266,-0.00441
3716.22468,-0.0044
3715.51669,-0.00439
3714.8087,-0.00439
3714.10071,-0.00438
3713.39273,-0.00438
3712.68474,-0.00438
3711.97675,-0.00438
3711.26877,-0.00438
3710.56078,-0.00438
3709.85279,-0.00438
3709.1448,-0.00439
3708.43682,-0.00439
3707.72883,-0.00439
3707.02084,-0.00439
3706.31285,-0.00439
3705.60487,-0.00439
3704.89688,-0.00439
3704.18889,-0.00439
3703.48091,-0.00439
3702.77292,-0.00439
3702.06493,-0.0044
3701.35694,-0.00441
3700.64896,-0.00442
3699.94097,-0.00444
3699.23298,-0.00446
3698.525,-0.00449
3697.81701,-0.00453
3697.10902,-0.00457
3696.40103,-0.00461
3695.69305,-0.00466
3694.98506,-0.00472
3694.27707,-0.00477
3693.56909,-0.00484
3692.8611,-0.0049
3692.15311,-0.00497
3691.44512,-0.00505
3690.73714,-0.00512
3690.02915,-0.0052
3689.32116,-0.00528
3688.61318,-0.00536
3687.90519,-0.00544
3687.1972,-0.00552
3686.48921,-0.0056
3685.78123,-0.00568
3685.07324,-0.00575
3684.36525,-0.00583
3683.65727,-0.0059
3682.94928,-0.00596
3682.24129,-0.00603
3681.5333,-0.00609
3680.82532,-0.00616
3680.11733,-0.00622
3679.40934,-0.00629
3678.70136,-0.00635
3677.99337,-0.00642
3677.28538,-0.0065
3676.57739,-0.00657
3675.86941,-0.00665
3675.16142,-0.00673
3674.45343,-0.0068
3673.74544,-0.00688
3673.03746,-0.00696
3672.32947,-0.00704
3671.62148,-0.00711
3670.9135,-0.00719
3670.20551,-0.00726
3669.49752,-0.00732
3668.78953,-0.00739
3668.08155,-0.00745
3667.37356,-0.00751
3666.66557,-0.00756
3665.95759,-0.00762
3665.2496,-0.00767
3664.54161,-0.00773
3663.83362,-0.00778
3663.12564,-0.00784
3662.41765,-0.0079
3661.70966,-0.00797
3661.00168,-0.00804
3660.29369,-0.00812
3659.5857,-0.0082
3658.87771,-0.00829
3658.16973,-0.00839
3657.46174,-0.00849
3656.75375,-0.0086
3656.04577,-0.00872
3655.33778,-0.00884
3654.62979,-0.00897
3653.9218,-0.00911
3653.21382,-0.00925
3652.50583,-0.00939
3651.79784,-0.00953
3651.08986,-0.00967
3650.38187,-0.00982
3649.67388,-0.00996
3648.96589,-0.0101
3648.25791,-0.01023
3647.54992,-0.01036
3646.84193,-0.01048
3646.13395,-0.01059
3645.42596,-0.0107
3644.71797,-0.0108
3644.00998,-0.01088
3643.302,-0.01096
3642.59401,-0.01104
3641.88602,-0.0111
3641.17803,-0.01117
3640.47005,-0.01122
3639.76206,-0.01128
3639.05407,-0.01133
3638.34609,-0.01138
3637.6381,-0.01143
3636.93011,-0.01149
3636.22212,-0.01154
3635.51414,-0.0116
3634.80615,-0.01167
3634.09816,-0.01173
3633.39018,-0.01181
3632.68219,-0.01188
3631.9742,-0.01196
3631.26621,-0.01205
3630.55823,-0.01214
3629.85024,-0.01223
3629.14225,-0.01232
3628.43427,-0.01242
3627.72628,-0.01252
3627.01829,-0.01261
3626.3103,-0.01271
3625.60232,-0.01281
3624.89433,-0.0129
3624.18634,-0.01299
3623.47836,-0.01308
3622.77037,-0.01317
3622.06238,-0.01326
3621.35439,-0.01334
3620.64641,-0.01342
3619.93842,-0.0135
3619.23043,-0.01358
3618.52245,-0.01366
3617.81446,-0.01374
3617.10647,-0.01381
3616.39848,-0.01388
3615.6905,-0.01395
3614.98251,-0.01402
3614.27452,-0.01408
3613.56654,-0.01413
3612.85855,-0.01419
3612.15056,-0.01423
3611.44257,-0.01427
3610.73459,-0.01431
3610.0266,-0.01434
3609.31861,-0.01437
3608.61063,-0.01439
3607.90264,-0.01441
3607.19465,-0.01443
3606.48666,-0.01444
3605.77868,-0.01445
3605.07069,-0.01445
3604.3627,-0.01446
3603.65471,-0.01447
3602.94673,-0.01447
3602.23874,-0.01448
3601.53075,-0.01449
3600.82277,-0.01449
3600.11478,-0.01451
3599.40679,-0.01452
3598.6988,-0.01453
3597.99082,-0.01455
3597.28283,-0.01457
3596.57484,-0.01459
3595.86686,-0.01462
3595.15887,-0.01464
3594.45088,-0.01466
3593.74289,-0.01469
3593.03491,-0.01471
3592.32692,-0.01473
3591.61893,-0.01475
3590.91095,-0.01476
3590.20296,-0.01478
3589.49497,-0.01478
3588.78698,-0.01479
3588.079,-0.01479
3587.37101,-0.01479
3586.66302,-0.01478
3585.95504,-0.01477
3585.24705,-0.01476
3584.53906,-0.01474
3583.83107,-0.01472
3583.12309,-0.01471
3582.4151,-0.01469
3581.70711,-0.01467
3580.99913,-0.01465
3580.29114,-0.01464
3579.58315,-0.01463
3578.87516,-0.01462
3578.16718,-0.01462
3577.45919,-0.01463
3576.7512,-0.01464
3576.04322,-0.01466
3575.33523,-0.01468
3574.62724,-0.01471
3573.91925,-0.01475
3573.21127,-0.01479
3572.50328,-0.01483
3571.79529,-0.01487
3571.0873,-0.01492
3570.37932,-0.01497
3569.67133,-0.01501
3568.96334,-0.01506
3568.25536,-0.0151
3567.54737,-0.01514
3566.83938,-0.01518
3566.13139,-0.01521
3565.42341,-0.01523
3564.71542,-0.01525
3564.00743,-0.01526
3563.29945,-0.01526
3562.59146,-0.01526
3561.88347,-0.01526
3561.17548,-0.01524
3560.4675,-0.01523
3559.75951,-0.01521
3559.05152,-0.01519
3558.34354,-0.01516
3557.63555,-0.01514
3556.92756,-0.01512
3556.21957,-0.0151
3555.51159,-0.01508
3554.8036,-0.01506
3554.09561,-0.01505
3553.38763,-0.01503
3552.67964,-0.01503
3551.97165,-0.01502
3551.26366,-0.01502
3550.55568,-0.01502
3549.84769,-0.01502
3549.1397,-0.01502
3548.43172,-0.01503
3547.72373,-0.01503
3547.01574,-0.01503
3546.30775,-0.01504
3545.59977,-0.01504
3544.89178,-0.01505
3544.18379,-0.01505
3543.47581,-0.01505
3542.76782,-0.01505
3542.05983,-0.01506
3541.35184,-0.01506
3540.64386,-0.01506
3539.93587,-0.01507
3539.22788,-0.01507
3538.51989,-0.01508
3537.81191,-0.01509
3537.10392,-0.0151
3536.39593,-0.01511
3535.68795,-0.01513
3534.97996,-0.01515
3534.27197,-0.01517
3533.56398,-0.01519
3532.856,-0.01522
3532.14801,-0.01525
3531.44002,-0.01528
3530.73204,-0.01531
3530.02405,-0.01535
3529.31606,-0.01538
3528.60807,-0.01541
3527.90009,-0.01545
3527.1921,-0.01548
3526.48411,-0.01551
3525.77613,-0.01554
3525.06814,-0.01556
3524.36015,-0.01559
3523.65216,-0.01561
3522.94418,-0.01563
3522.23619,-0.01564
3521.5282,-0.01565
3520.82022,-0.01566
3520.11223,-0.01567
3519.40424,-0.01568
3518.69625,-0.01569
3517.98827,-0.01569
3517.28028,-0.0157
3516.57229,-0.0157
3515.86431,-0.01571
3515.15632,-0.01572
3514.44833,-0.01573
3513.74034,-0.01575
3513.03236,-0.01576
3512.32437,-0.01578
3511.61638,-0.0158
3510.9084,-0.01583
3510.20041,-0.01585
3509.49242,-0.01588
3508.78443,-0.01591
3508.07645,-0.01594
3507.36846,-0.01597
3506.66047,-0.016
3505.95248,-0.01603
3505.2445,-0.01607
3504.53651,-0.0161
3503.82852,-0.01613
3503.12054,-0.01616
3502.41255,-0.01619
3501.70456,-0.01622
3500.99657,-0.01625
3500.28859,-0.01628
3499.5806,-0.0163
3498.87261,-0.01633
3498.16463,-0.01635
3497.45664,-0.01638
3496.74865,-0.0164
3496.04066,-0.01643
3495.33268,-0.01645
3494.62469,-0.01648
3493.9167,-0.0165
3493.20872,-0.01653
3492.50073,-0.01655
3491.79274,-0.01658
3491.08475,-0.01661
3490.37677,-0.01664
3489.66878,-0.01667
3488.96079,-0.0167
3488.25281,-0.01673
3487.54482,-0.01676
3486.83683,-0.01679
3486.12884,-0.01682
3485.42086,-0.01685
3484.71287,-0.01688
3484.00488,-0.01691
3483.2969,-0.01694
3482.58891,-0.01697
3481.88092,-0.017
3481.17293,-0.01703
3480.46495,-0.01706
3479.75696,-0.01708
3479.04897,-0.01711
3478.34099,-0.01714
3477.633,-0.01716
3476.92501,-0.01719
3476.21702,-0.01721
3475.50904,-0.01724
3474.80105,-0.01726
3474.09306,-0.01729
3473.38507,-0.01731
3472.67709,-0.01734
3471.9691,-0.01736
3471.26111,-0.01739
3470.55313,-0.01741
3469.84514,-0.01744
3469.13715,-0.01747
3468.42916,-0.0175
3467.72118,-0.01753
3467.01319,-0.01756
3466.3052,-0.01759
3465.59722,-0.01762
3464.88923,-0.01766
3464.18124,-0.0177
3463.47325,-0.01773
3462.76527,-0.01777
3462.05728,-0.01782
3461.34929,-0.01786
3460.64131,-0.01791
3459.93332,-0.01795
3459.22533,-0.018
3458.51734,-0.01805
3457.80936,-0.01811
3457.10137,-0.01816
3456.39338,-0.01822
3455.6854,-0.01827
3454.97741,-0.01833
3454.26942,-0.01839
3453.56143,-0.01845
3452.85345,-0.01851
3452.14546,-0.01857
3451.43747,-0.01862
3450.72949,-0.01868
3450.0215,-0.01874
3449.31351,-0.01879
3448.60552,-0.01884
3447.89754,-0.01889
3447.18955,-0.01894
3446.48156,-0.01899
3445.77358,-0.01903
3445.06559,-0.01907
3444.3576,-0.01911
3443.64961,-0.01915
3442.94163,-0.01919
3442.23364,-0.01923
3441.52565,-0.01926
3440.81766,-0.0193
3440.10968,-0.01933
3439.40169,-0.01936
3438.6937,-0.01939
3437.98572,-0.01942
3437.27773,-0.01945
3436.56974,-0.01948
3435.86175,-0.01951
3435.15377,-0.01954
3434.44578,-0.01957
3433.73779,-0.0196
3433.02981,-0.01963
3432.32182,-0.01966
3431.61383,-0.01969
3430.90584,-0.01973
3430.19786,-0.01976
3429.48987,-0.0198
3428.78188,-0.01983
3428.0739,-0.01987
3427.36591,-0.01991
3426.65792,-0.01995
3425.94993,-0.01999
3425.24195,-0.02002
3424.53396,-0.02006
3423.82597,-0.0201
3423.11799,-0.02014
3422.41,-0.02018
3421.70201,-0.02021
3420.99402,-0.02025
3420.28604,-0.02028
3419.57805,-0.02032
3418.87006,-0.02035
3418.16208,-0.02038
3417.45409,-0.02042
3416.7461,-0.02045
3416.03811,-0.02049
3415.33013,-0.02052
3414.62214,-0.02056
3413.91415,-0.0206
3413.20617,-0.02064
3412.49818,-0.02068
3411.79019,-0.02073
3411.0822,-0.02078
3410.37422,-0.02083
3409.66623,-0.02088
3408.95824,-0.02094
3408.25025,-0.021
3407.54227,-0.02106
3406.83428,-0.02112
3406.12629,-0.02118
3405.41831,-0.02125
3404.71032,-0.02131
3404.00233,-0.02137
3403.29434,-0.02143
3402.58636,-0.02149
3401.87837,-0.02154
3401.17038,-0.02159
3400.4624,-0.02164
3399.75441,-0.02169
3399.04642,-0.02173
3398.33843,-0.02177
3397.63045,-0.0218
3396.92246,-0.02184
3396.21447,-0.02187
3395.50649,-0.02189
3394.7985,-0.02192
3394.09051,-0.02195
3393.38252,-0.02197
3392.67454,-0.022
3391.96655,-0.02202
3391.25856,-0.02205
3390.55058,-0.02208
3389.84259,-0.02211
3389.1346,-0.02214
3388.42661,-0.02217
3387.71863,-0.02221
3387.01064,-0.02225
3386.30265,-0.02229
3385.59467,-0.02233
3384.88668,-0.02237
3384.17869,-0.02242
3383.4707,-0.02246
3382.76272,-0.02251
3382.05473,-0.02255
3381.34674,-0.0226
3380.63876,-0.02264
3379.93077,-0.02269
3379.22278,-0.02273
3378.51479,-0.02278
3377.80681,-0.02282
3377.09882,-0.02286
3376.39083,-0.0229
3375.68284,-0.02294
3374.97486,-0.02297
3374.26687,-0.02301
3373.55888,-0.02304
3372.8509,-0.02307
3372.14291,-0.0231
3371.43492,-0.02313
3370.72693,-0.02315
3370.01895,-0.02317
3369.31096,-0.02319
3368.60297,-0.02321
3367.89499,-0.02323
3367.187,-0.02324
3366.47901,-0.02325
3365.77102,-0.02327
3365.06304,-0.02328
3364.35505,-0.02329
3363.64706,-0.0233
3362.93908,-0.02331
3362.23109,-0.02332
3361.5231,-0.02332
3360.81511,-0.02333
3360.10713,-0.02334
3359.39914,-0.02335
3358.69115,-0.02336
3357.98317,-0.02336
3357.27518,-0.02337
3356.56719,-0.02338
3355.8592,-0.02339
3355.15122,-0.02339
3354.44323,-0.0234
3353.73524,-0.0234
3353.02726,-0.02341
3352.31927,-0.02341
3351.61128,-0.02341
3350.90329,-0.02341
3350.19531,-0.02341
3349.48732,-0.02341
3348.77933,-0.0234
3348.07135,-0.0234
3347.36336,-0.02339
3346.65537,-0.02338
3345.94738,-0.02337
3345.2394,-0.02337
3344.53141,-0.02336
3343.82342,-0.02335
3343.11543,-0.02334
3342.40745,-0.02333
3341.69946,-0.02332
3340.99147,-0.02332
3340.28349,-0.02331
3339.5755,-0.0233
3338.86751,-0.0233
3338.15952,-0.02329
3337.45154,-0.02329
3336.74355,-0.02328
3336.03556,-0.02328
3335.32758,-0.02328
3334.61959,-0.02327
3333.9116,-0.02327
3333.20361,-0.02326
3332.49563,-0.02326
3331.78764,-0.02325
3331.07965,-0.02325
3330.37167,-0.02324
3329.66368,-0.02323
3328.95569,-0.02323
3328.2477,-0.02322
3327.53972,-0.02321
3326.83173,-0.0232
3326.12374,-0.02319
3325.41576,-0.02318
3324.70777,-0.02317
3323.99978,-0.02316
3323.29179,-0.02315
3322.58381,-0.02313
3321.87582,-0.02312
3321.16783,-0.02311
3320.45985,-0.02309
3319.75186,-0.02308
3319.04387,-0.02306
3318.33588,-0.02305
3317.6279,-0.02303
3316.91991,-0.02301
3316.21192,-0.02299
3315.50394,-0.02297
3314.79595,-0.02295
3314.08796,-0.02293
3313.37997,-0.0229
3312.67199,-0.02288
3311.964,-0.02286
3311.25601,-0.02283
3310.54802,-0.02281
3309.84004,-0.02278
3309.13205,-0.02275
3308.42406,-0.02273
3307.71608,-0.0227
3307.00809,-0.02268
3306.3001,-0.02265
3305.59211,-0.02262
3304.88413,-0.0226
3304.17614,-0.02257
3303.46815,-0.02255
3302.76017,-0.02252
3302.05218,-0.0225
3301.34419,-0.02247
3300.6362,-0.02245
3299.92822,-0.02243
3299.22023,-0.0224
3298.51224,-0.02238
3297.80426,-0.02236
3297.09627,-0.02234
3296.38828,-0.02232
3295.68029,-0.0223
3294.97231,-0.02228
3294.26432,-0.02227
3293.55633,-0.02225
3292.84835,-0.02224
3292.14036,-0.02223
3291.43237,-0.02222
3290.72438,-0.02221
3290.0164,-0.0222
3289.30841,-0.02219
3288.60042,-0.02218
3287.89244,-0.02218
3287.18445,-0.02217
3286.47646,-0.02216
3285.76847,-0.02216
3285.06049,-0.02215
3284.3525,-0.02215
3283.64451,-0.02214
3282.93653,-0.02214
3282.22854,-0.02213
3281.52055,-0.02213
3280.81256,-0.02212
3280.10458,-0.02211
3279.39659,-0.02211
3278.6886,-0.0221
3277.98061,-0.02209
3277.27263,-0.02208
3276.56464,-0.02207
3275.85665,-0.02206
3275.14867,-0.02205
3274.44068,-0.02203
3273.73269,-0.02202
3273.0247,-0.022
3272.31672,-0.02199
3271.60873,-0.02197
3270.90074,-0.02195
3270.19276,-0.02193
3269.48477,-0.02191
3268.77678,-0.02189
3268.06879,-0.02187
3267.36081,-0.02185
3266.65282,-0.02183
3265.94483,-0.02181
3265.23685,-0.0218
3264.52886,-0.02178
3263.82087,-0.02176
3263.11288,-0.02175
3262.4049,-0.02173
3261.69691,-0.02172
3260.98892,-0.0217
3260.28094,-0.02169
3259.57295,-0.02168
3258.86496,-0.02167
3258.15697,-0.02166
3257.44899,-0.02165
3256.741,-0.02164
3256.03301,-0.02163
3255.32503,-0.02162
3254.61704,-0.02161
3253.90905,-0.0216
3253.20106,-0.02159
3252.49308,-0.02158
3251.78509,-0.02158
3251.0771,-0.02157
3250.36912,-0.02156
3249.66113,-0.02156
3248.95314,-0.02156
3248.24515,-0.02155
3247.53717,-0.02155
3246.82918,-0.02155
3246.12119,-0.02155
3245.4132,-0.02155
3244.70522,-0.02155
3243.99723,-0.02155
3243.28924,-0.02155
3242.58126,-0.02155
3241.87327,-0.02155
3241.16528,-0.02155
3240.45729,-0.02155
3239.74931,-0.02154
3239.04132,-0.02154
3238.33333,-0.02154
3237.62535,-0.02153
3236.91736,-0.02153
3236.20937,-0.02152
3235.50138,-0.02151
3234.7934,-0.02151
3234.08541,-0.0215
3233.37742,-0.02149
3232.66944,-0.02148
3231.96145,-0.02148
3231.25346,-0.02147
3230.54547,-0.02146
3229.83749,-0.02146
3229.1295,-0.02145
3228.42151,-0.02145
3227.71353,-0.02144
3227.00554,-0.02144
3226.29755,-0.02143
3225.58956,-0.02143
3224.88158,-0.02143
3224.17359,-0.02143
3223.4656,-0.02142
3222.75762,-0.02142
3222.04963,-0.02142
3221.34164,-0.02142
3220.63365,-0.02141
3219.92567,-0.02141
3219.21768,-0.0214
3218.50969,-0.0214
3217.80171,-0.02139
3217.09372,-0.02138
3216.38573,-0.02137
3215.67774,-0.02136
3214.96976,-0.02134
3214.26177,-0.02133
3213.55378,-0.02131
3212.84579,-0.02129
3212.13781,-0.02127
3211.42982,-0.02125
3210.72183,-0.02123
3210.01385,-0.02121
3209.30586,-0.02119
3208.59787,-0.02116
3207.88988,-0.02114
3207.1819,-0.02111
3206.47391,-0.02109
3205.76592,-0.02106
3205.05794,-0.02103
3204.34995,-0.021
3203.64196,-0.02098
3202.93397,-0.02095
3202.22599,-0.02092
3201.518,-0.02089
3200.81001,-0.02085
3200.10203,-0.02082
3199.39404,-0.02079
3198.68605,-0.02075
3197.97806,-0.02071
3197.27008,-0.02068
3196.56209,-0.02064
3195.8541,-0.0206
3195.14612,-0.02055
3194.43813,-0.02051
3193.73014,-0.02047
3193.02215,-0.02042
3192.31417,-0.02037
3191.60618,-0.02032
3190.89819,-0.02027
3190.19021,-0.02021
3189.48222,-0.02016
3188.77423,-0.0201
3188.06624,-0.02004
3187.35826,-0.01999
3186.65027,-0.01992
3185.94228,-0.01986
3185.2343,-0.0198
3184.52631,-0.01973
3183.81832,-0.01967
3183.11033,-0.0196
3182.40235,-0.01953
3181.69436,-0.01946
3180.98637,-0.01939
3180.27838,-0.01932
3179.5704,-0.01924
3178.86241,-0.01917
3178.15442,-0.0191
3177.44644,-0.01902
3176.73845,-0.01895
3176.03046,-0.01888
3175.32247,-0.0188
3174.61449,-0.01873
3173.9065,-0.01866
