30B,
3738.17228,-0.00037
3737.46429,-0.00036
3736.7563,-0.00036
3736.04832,-0.00037
3735.34033,-0.00037
3734.63234,-0.00038
3733.92435,-0.00038
3733.21637,-0.00039
3732.50838,-0.0004
3731.80039,-0.00041
3731.09241,-0.00042
3730.38442,-0.00044
3729.67643,-0.00045
3728.96844,-0.00047
3728.26046,-0.00049
3727.55247,-0.00051
3726.84448,-0.00053
3726.1365,-0.00055
3725.42851,-0.00057
3724.72052,-0.0006
3724.01253,-0.00063
3723.30455,-0.00065
3722.59656,-0.00068
3721.88857,-0.00071
3721.18059,-0.00074
3720.4726,-0.00077
3719.76461,-0.0008
3719.05662,-0.00083
3718.34864,-0.00086
3717.64065,-0.00089
3716.93266,-0.00092
3716.22468,-0.00096
3715.51669,-0.00099
3714.8087,-0.00102
3714.10071,-0.00105
3713.39273,-0.00109
3712.68474,-0.00112
3711.97675,-0.00115
3711.26877,-0.00118
3710.56078,-0.0012
3709.85279,-0.00123
3709.1448,-0.00126
3708.43682,-0.00128
3707.72883,-0.00131
3707.02084,-0.00133
3706.31285,-0.00136
3705.60487,-0.00138
3704.89688,-0.00141
3704.18889,-0.00143
3703.48091,-0.00146
3702.77292,-0.00148
3702.06493,-0.00151
3701.35694,-0.00154
3700.64896,-0.00157
3699.94097,-0.0016
3699.23298,-0.00162
3698.525,-0.00166
3697.81701,-0.00169
3697.10902,-0.00172
3696.40103,-0.00175
3695.69305,-0.00179
3694.98506,-0.00182
3694.27707,-0.00186
3693.56909,-0.00189
3692.8611,-0.00193
3692.15311,-0.00197
3691.44512,-0.00201
3690.73714,-0.00205
3690.02915,-0.00208
3689.32116,-0.00212
3688.61318,-0.00216
3687.90519,-0.0022
3687.1972,-0.00224
3686.48921,-0.00228
3685.78123,-0.00231
3685.07324,-0.00235
3684.36525,-0.00239
3683.65727,-0.00243
3682.94928,-0.00247
3682.24129,-0.00252
3681.5333,-0.00256
3680.82532,-0.00261
3680.11733,-0.00265
3679.40934,-0.0027
3678.70136,-0.00275
3677.99337,-0.0028
3677.28538,-0.00286
3676.57739,-0.00292
3675.86941,-0.00298
3675.16142,-0.00304
3674.45343,-0.0031
3673.74544,-0.00317
3673.03746,-0.00324
3672.32947,-0.00331
3671.62148,-0.00338
3670.9135,-0.00346
3670.20551,-0.00353
3669.49752,-0.00361
3668.78953,-0.00369
3668.08155,-0.00377
3667.37356,-0.00385
3666.66557,-0.00394
3665.95759,-0.00402
3665.2496,-0.00411
3664.54161,-0.0042
3663.83362,-0.00429
3663.12564,-0.00438
3662.41765,-0.00447
3661.70966,-0.00456
3661.00168,-0.00465
3660.29369,-0.00475
3659.5857,-0.00485
3658.87771,-0.00494
3658.16973,-0.00504
3657.46174,-0.00514
3656.75375,-0.00524
3656.04577,-0.00534
3655.33778,-0.00545
3654.62979,-0.00555
3653.9218,-0.00566
3653.21382,-0.00576
3652.50583,-0.00587
3651.79784,-0.00597
3651.08986,-0.00608
3650.38187,-0.00619
3649.67388,-0.00629
3648.96589,-0.0064
3648.25791,-0.00651
3647.54992,-0.00661
3646.84193,-0.00671
3646.13395,-0.00681
3645.42596,-0.00691
3644.71797,-0.00701
3644.00998,-0.00711
3643.302,-0.0072
3642.59401,-0.0073
3641.88602,-0.00739
3641.17803,-0.00748
3640.47005,-0.00757
3639.76206,-0.00766
3639.05407,-0.00774
3638.34609,-0.00782
3637.6381,-0.00791
3636.93011,-0.00799
3636.22212,-0.00807
3635.51414,-0.00814
3634.80615,-0.00822
3634.09816,-0.0083
3633.39018,-0.00837
3632.68219,-0.00844
3631.9742,-0.00852
3631.26621,-0.00859
3630.55823,-0.00865
3629.85024,-0.00872
3629.14225,-0.00879
3628.43427,-0.00885
3627.72628,-0.00891
3627.01829,-0.00897
3626.3103,-0.00903
3625.60232,-0.00909
3624.89433,-0.00914
3624.18634,-0.00919
3623.47836,-0.00925
3622.77037,-0.0093
3622.06238,-0.00935
3621.35439,-0.00939
3620.64641,-0.00944
3619.93842,-0.00949
3619.23043,-0.00953
3618.52245,-0.00957
3617.81446,-0.00962
3617.10647,-0.00966
3616.39848,-0.0097
3615.6905,-0.00974
3614.98251,-0.00979
3614.27452,-0.00983
3613.56654,-0.00987
3612.85855,-0.00991
3612.15056,-0.00995
3611.44257,-0.00999
3610.73459,-0.01004
3610.0266,-0.01008
3609.31861,-0.01012
3608.61063,-0.01016
3607.90264,-0.01019
3607.19465,-0.01023
3606.48666,-0.01027
3605.77868,-0.0103
3605.07069,-0.01033
3604.3627,-0.01036
3603.65471,-0.01039
3602.94673,-0.01042
3602.23874,-0.01045
3601.53075,-0.01047
3600.82277,-0.01049
3600.11478,-0.01051
3599.40679,-0.01053
3598.6988,-0.01054
3597.99082,-0.01056
3597.28283,-0.01057
3596.57484,-0.01058
3595.86686,-0.01059
3595.15887,-0.01061
3594.45088,-0.01062
3593.74289,-0.01063
3593.03491,-0.01064
3592.32692,-0.01066
3591.61893,-0.01067
3590.91095,-0.01069
3590.20296,-0.01071
3589.49497,-0.01073
3588.78698,-0.01075
3588.079,-0.01078
3587.37101,-0.0108
3586.66302,-0.01083
3585.95504,-0.01086
3585.24705,-0.01089
3584.53906,-0.01092
3583.83107,-0.01095
3583.12309,-0.01098
3582.4151,-0.01101
3581.70711,-0.01104
3580.99913,-0.01107
3580.29114,-0.0111
3579.58315,-0.01113
3578.87516,-0.01115
3578.16718,-0.01118
3577.45919,-0.0112
3576.7512,-0.01123
3576.04322,-0.01125
3575.33523,-0.01127
3574.62724,-0.01129
3573.91925,-0.0113
3573.21127,-0.01132
3572.50328,-0.01134
3571.79529,-0.01135
3571.0873,-0.01136
3570.37932,-0.01137
3569.67133,-0.01139
3568.96334,-0.0114
3568.25536,-0.01141
3567.54737,-0.01142
3566.83938,-0.01143
3566.13139,-0.01144
3565.42341,-0.01145
3564.71542,-0.01147
3564.00743,-0.01148
3563.29945,-0.01149
3562.59146,-0.01151
3561.88347,-0.01152
3561.17548,-0.01154
3560.4675,-0.01155
3559.75951,-0.01157
3559.05152,-0.01159
3558.34354,-0.0116
3557.63555,-0.01162
3556.92756,-0.01164
3556.21957,-0.01166
3555.51159,-0.01168
3554.8036,-0.0117
3554.09561,-0.01172
3553.38763,-0.01174
3552.67964,-0.01175
3551.97165,-0.01177
3551.26366,-0.01179
3550.55568,-0.01181
3549.84769,-0.01183
3549.1397,-0.01184
3548.43172,-0.01186
3547.72373,-0.01188
3547.01574,-0.01189
3546.30775,-0.01191
3545.59977,-0.01192
3544.89178,-0.01193
3544.18379,-0.01194
3543.47581,-0.01196
3542.76782,-0.01197
3542.05983,-0.01198
3541.35184,-0.01199
3540.64386,-0.012
3539.93587,-0.01201
3539.22788,-0.01202
3538.51989,-0.01203
3537.81191,-0.01204
3537.10392,-0.01205
3536.39593,-0.01206
3535.68795,-0.01207
3534.97996,-0.01208
3534.27197,-0.0121
3533.56398,-0.01211
3532.856,-0.01212
3532.14801,-0.01214
3531.44002,-0.01215
3530.73204,-0.01217
3530.02405,-0.01219
3529.31606,-0.01221
3528.60807,-0.01222
3527.90009,-0.01224
3527.1921,-0.01226
3526.48411,-0.01228
3525.77613,-0.0123
3525.06814,-0.01232
3524.36015,-0.01233
3523.65216,-0.01235
3522.94418,-0.01237
3522.23619,-0.01238
3521.5282,-0.0124
3520.82022,-0.01241
3520.11223,-0.01242
3519.40424,-0.01243
3518.69625,-0.01244
3517.98827,-0.01245
3517.28028,-0.01246
3516.57229,-0.01247
3515.86431,-0.01248
3515.15632,-0.01249
3514.44833,-0.0125
3513.74034,-0.01251
3513.03236,-0.01252
3512.32437,-0.01253
3511.61638,-0.01255
3510.9084,-0.01256
3510.20041,-0.01258
3509.49242,-0.0126
3508.78443,-0.01262
3508.07645,-0.01265
3507.36846,-0.01268
3506.66047,-0.01271
3505.95248,-0.01274
3505.2445,-0.01278
3504.53651,-0.01281
3503.82852,-0.01285
3503.12054,-0.01289
3502.41255,-0.01293
3501.70456,-0.01297
3500.99657,-0.01301
3500.28859,-0.01305
3499.5806,-0.0131
3498.87261,-0.01314
3498.16463,-0.01318
3497.45664,-0.01322
3496.74865,-0.01325
3496.04066,-0.01329
3495.33268,-0.01333
3494.62469,-0.01336
3493.9167,-0.0134
3493.20872,-0.01343
3492.50073,-0.01347
3491.79274,-0.0135
3491.08475,-0.01353
3490.37677,-0.01357
3489.66878,-0.0136
3488.96079,-0.01363
3488.25281,-0.01367
3487.54482,-0.0137
3486.83683,-0.01373
3486.12884,-0.01377
3485.42086,-0.0138
3484.71287,-0.01383
3484.00488,-0.01387
3483.2969,-0.0139
3482.58891,-0.01393
3481.88092,-0.01397
3481.17293,-0.014
3480.46495,-0.01403
3479.75696,-0.01406
3479.04897,-0.01409
3478.34099,-0.01413
3477.633,-0.01416
3476.92501,-0.01419
3476.21702,-0.01421
3475.50904,-0.01424
3474.80105,-0.01427
3474.09306,-0.0143
3473.38507,-0.01432
3472.67709,-0.01435
3471.9691,-0.01437
3471.26111,-0.01439
3470.55313,-0.01442
3469.84514,-0.01444
3469.13715,-0.01446
3468.42916,-0.01448
3467.72118,-0.0145
3467.01319,-0.01452
3466.3052,-0.01454
3465.59722,-0.01457
3464.88923,-0.01459
3464.18124,-0.01462
3463.47325,-0.01464
3462.76527,-0.01467
3462.05728,-0.0147
3461.34929,-0.01474
3460.64131,-0.01477
3459.93332,-0.01481
3459.22533,-0.01485
3458.51734,-0.01489
3457.80936,-0.01493
3457.10137,-0.01498
3456.39338,-0.01502
3455.6854,-0.01507
3454.97741,-0.01512
3454.26942,-0.01517
3453.56143,-0.01522
3452.85345,-0.01527
3452.14546,-0.01532
3451.43747,-0.01537
3450.72949,-0.01543
3450.0215,-0.01548
3449.31351,-0.01553
3448.60552,-0.01559
3447.89754,-0.01564
3447.18955,-0.01569
3446.48156,-0.01575
3445.77358,-0.0158
3445.06559,-0.01585
3444.3576,-0.01591
3443.64961,-0.01596
3442.94163,-0.01601
3442.23364,-0.01605
3441.52565,-0.0161
3440.81766,-0.01615
3440.10968,-0.01619
3439.40169,-0.01623
3438.6937,-0.01627
3437.98572,-0.01631
3437.27773,-0.01635
3436.56974,-0.01639
3435.86175,-0.01642
3435.15377,-0.01646
3434.44578,-0.01649
3433.73779,-0.01653
3433.02981,-0.01656
3432.32182,-0.01659
3431.61383,-0.01662
3430.90584,-0.01666
3430.19786,-0.01669
3429.48987,-0.01672
3428.78188,-0.01676
3428.0739,-0.01679
3427.36591,-0.01683
3426.65792,-0.01686
3425.94993,-0.0169
3425.24195,-0.01694
3424.53396,-0.01698
3423.82597,-0.01702
3423.11799,-0.01706
3422.41,-0.01711
3421.70201,-0.01715
3420.99402,-0.0172
3420.28604,-0.01725
3419.57805,-0.01729
3418.87006,-0.01735
3418.16208,-0.0174
3417.45409,-0.01745
3416.7461,-0.01751
3416.03811,-0.01757
3415.33013,-0.01762
3414.62214,-0.01768
3413.91415,-0.01774
3413.20617,-0.01781
3412.49818,-0.01787
3411.79019,-0.01793
3411.0822,-0.01799
3410.37422,-0.01805
3409.66623,-0.01811
3408.95824,-0.01816
3408.25025,-0.01822
3407.54227,-0.01827
3406.83428,-0.01832
3406.12629,-0.01837
3405.41831,-0.01842
3404.71032,-0.01846
3404.00233,-0.0185
3403.29434,-0.01854
3402.58636,-0.01857
3401.87837,-0.01861
3401.17038,-0.01864
3400.4624,-0.01867
3399.75441,-0.01869
3399.04642,-0.01872
3398.33843,-0.01874
3397.63045,-0.01876
3396.92246,-0.01879
3396.21447,-0.01881
3395.50649,-0.01883
3394.7985,-0.01885
3394.09051,-0.01887
3393.38252,-0.0189
3392.67454,-0.01892
3391.96655,-0.01894
3391.25856,-0.01897
3390.55058,-0.019
3389.84259,-0.01902
3389.1346,-0.01905
3388.42661,-0.01908
3387.71863,-0.01911
3387.01064,-0.01914
3386.30265,-0.01917
3385.59467,-0.01921
3384.88668,-0.01924
3384.17869,-0.01928
3383.4707,-0.01931
3382.76272,-0.01935
3382.05473,-0.01938
3381.34674,-0.01942
3380.63876,-0.01945
3379.93077,-0.01949
3379.22278,-0.01953
3378.51479,-0.01956
3377.80681,-0.0196
3377.09882,-0.01964
3376.39083,-0.01967
3375.68284,-0.01971
3374.97486,-0.01974
3374.26687,-0.01977
3373.55888,-0.01981
3372.8509,-0.01984
3372.14291,-0.01987
3371.43492,-0.0199
3370.72693,-0.01992
3370.01895,-0.01995
3369.31096,-0.01997
3368.60297,-0.01999
3367.89499,-0.02001
3367.187,-0.02003
3366.47901,-0.02004
3365.77102,-0.02006
3365.06304,-0.02007
3364.35505,-0.02008
3363.64706,-0.02009
3362.93908,-0.0201
3362.23109,-0.0201
3361.5231,-0.02011
3360.81511,-0.02011
3360.10713,-0.02012
3359.39914,-0.02012
3358.69115,-0.02013
3357.98317,-0.02013
3357.27518,-0.02013
3356.56719,-0.02013
3355.8592,-0.02013
3355.15122,-0.02013
3354.44323,-0.02013
3353.73524,-0.02013
3353.02726,-0.02013
3352.31927,-0.02013
3351.61128,-0.02013
3350.90329,-0.02012
3350.19531,-0.02012
3349.48732,-0.02012
3348.77933,-0.02012
3348.07135,-0.02012
3347.36336,-0.02012
3346.65537,-0.02012
3345.94738,-0.02013
3345.2394,-0.02013
3344.53141,-0.02014
3343.82342,-0.02014
3343.11543,-0.02015
3342.40745,-0.02016
3341.69946,-0.02017
3340.99147,-0.02018
3340.28349,-0.02019
3339.5755,-0.0202
3338.86751,-0.02021
3338.15952,-0.02022
3337.45154,-0.02023
3336.74355,-0.02024
3336.03556,-0.02025
3335.32758,-0.02025
3334.61959,-0.02026
3333.9116,-0.02026
3333.20361,-0.02026
3332.49563,-0.02026
3331.78764,-0.02025
3331.07965,-0.02025
3330.37167,-0.02024
3329.66368,-0.02023
3328.95569,-0.02021
3328.2477,-0.0202
3327.53972,-0.02018
3326.83173,-0.02017
3326.12374,-0.02015
3325.41576,-0.02013
3324.70777,-0.02011
3323.99978,-0.02008
3323.29179,-0.02006
3322.58381,-0.02004
3321.87582,-0.02002
3321.16783,-0.01999
3320.45985,-0.01997
3319.75186,-0.01995
3319.04387,-0.01993
3318.33588,-0.01991
3317.6279,-0.01989
3316.91991,-0.01988
3316.21192,-0.01986
3315.50394,-0.01984
3314.79595,-0.01983
3314.08796,-0.01982
3313.37997,-0.01981
3312.67199,-0.0198
3311.964,-0.01979
3311.25601,-0.01978
3310.54802,-0.01978
3309.84004,-0.01977
3309.13205,-0.01976
3308.42406,-0.01975
3307.71608,-0.01975
3307.00809,-0.01974
3306.3001,-0.01973
3305.59211,-0.01972
3304.88413,-0.0197
3304.17614,-0.01969
3303.46815,-0.01968
3302.76017,-0.01966
3302.05218,-0.01964
3301.34419,-0.01962
3300.6362,-0.01961
3299.92822,-0.01959
3299.22023,-0.01957
3298.51224,-0.01955
3297.80426,-0.01952
3297.09627,-0.0195
3296.38828,-0.01948
3295.68029,-0.01946
3294.97231,-0.01944
3294.26432,-0.01942
3293.55633,-0.0194
3292.84835,-0.01938
3292.14036,-0.01936
3291.43237,-0.01933
3290.72438,-0.01931
3290.0164,-0.01929
3289.30841,-0.01927
3288.60042,-0.01925
3287.89244,-0.01923
3287.18445,-0.01921
3286.47646,-0.01919
3285.76847,-0.01917
3285.06049,-0.01916
3284.3525,-0.01914
3283.64451,-0.01913
3282.93653,-0.01912
3282.22854,-0.01911
3281.52055,-0.0191
3280.81256,-0.0191
3280.10458,-0.0191
3279.39659,-0.0191
3278.6886,-0.0191
3277.98061,-0.0191
3277.27263,-0.0191
3276.56464,-0.01911
3275.85665,-0.01911
3275.14867,-0.01912
3274.44068,-0.01912
3273.73269,-0.01913
3273.0247,-0.01914
3272.31672,-0.01915
3271.60873,-0.01915
3270.90074,-0.01916
3270.19276,-0.01917
3269.48477,-0.01918
3268.77678,-0.01918
3268.06879,-0.01919
3267.36081,-0.0192
3266.65282,-0.0192
3265.94483,-0.01921
3265.23685,-0.01921
3264.52886,-0.01921
3263.82087,-0.01922
3263.11288,-0.01922
3262.4049,-0.01922
3261.69691,-0.01922
3260.98892,-0.01921
3260.28094,-0.01921
3259.57295,-0.0192
3258.86496,-0.01919
3258.15697,-0.01919
3257.44899,-0.01918
3256.741,-0.01917
3256.03301,-0.01916
3255.32503,-0.01915
3254.61704,-0.01914
3253.90905,-0.01913
3253.20106,-0.01912
3252.49308,-0.01911
3251.78509,-0.01911
3251.0771,-0.0191
3250.36912,-0.0191
3249.66113,-0.0191
3248.95314,-0.0191
3248.24515,-0.01911
3247.53717,-0.01911
3246.82918,-0.01912
3246.12119,-0.01913
3245.4132,-0.01914
3244.70522,-0.01915
3243.99723,-0.01916
3243.28924,-0.01917
3242.58126,-0.01918
3241.87327,-0.01919
3241.16528,-0.0192
3240.45729,-0.0192
3239.74931,-0.01921
3239.04132,-0.01921
3238.33333,-0.01921
3237.62535,-0.01922
3236.91736,-0.01922
3236.20937,-0.01921
3235.50138,-0.01921
3234.7934,-0.01921
3234.08541,-0.0192
3233.37742,-0.01919
3232.66944,-0.01919
3231.96145,-0.01918
3231.25346,-0.01917
3230.54547,-0.01916
3229.83749,-0.01915
3229.1295,-0.01914
3228.42151,-0.01913
3227.71353,-0.01912
3227.00554,-0.01911
3226.29755,-0.01909
3225.58956,-0.01908
3224.88158,-0.01907
3224.17359,-0.01906
3223.4656,-0.01904
3222.75762,-0.01903
3222.04963,-0.01901
3221.34164,-0.019
3220.63365,-0.01898
3219.92567,-0.01896
3219.21768,-0.01895
3218.50969,-0.01893
3217.80171,-0.0189
3217.09372,-0.01888
3216.38573,-0.01886
3215.67774,-0.01884
3214.96976,-0.01881
3214.26177,-0.01879
3213.55378,-0.01876
3212.84579,-0.01874
3212.13781,-0.01871
3211.42982,-0.01869
3210.72183,-0.01866
3210.01385,-0.01864
3209.30586,-0.01861
3208.59787,-0.01859
3207.88988,-0.01857
3207.1819,-0.01855
3206.47391,-0.01853
3205.76592,-0.01851
3205.05794,-0.01849
3204.34995,-0.01847
3203.64196,-0.01846
3202.93397,-0.01844
3202.22599,-0.01843
3201.518,-0.01841
3200.81001,-0.0184
3200.10203,-0.01839
3199.39404,-0.01837
3198.68605,-0.01836
3197.97806,-0.01834
3197.27008,-0.01832
3196.56209,-0.01831
3195.8541,-0.01829
3195.14612,-0.01826
3194.43813,-0.01824
3193.73014,-0.01821
3193.02215,-0.01818
3192.31417,-0.01815
3191.60618,-0.01812
3190.89819,-0.01808
3190.19021,-0.01804
3189.48222,-0.018
3188.77423,-0.01795
3188.06624,-0.0179
3187.35826,-0.01785
3186.65027,-0.0178
3185.94228,-0.01774
3185.2343,-0.01768
3184.52631,-0.01762
3183.81832,-0.01756
3183.11033,-0.0175
3182.40235,-0.01743
3181.69436,-0.01737
3180.98637,-0.0173
3180.27838,-0.01723
3179.5704,-0.01716
3178.86241,-0.0171
3178.15442,-0.01703
3177.44644,-0.01696
3176.73845,-0.01689
3176.03046,-0.01682
3175.32247,-0.01675
3174.61449,-0.01668
3173.9065,-0.01661
