2A,
3838.70646,-0.00298
3837.99847,-0.00299
3837.29048,-0.00299
3836.58249,-0.00299
3835.87451,-0.003
3835.16652,-0.003
3834.45853,-0.00299
3833.75055,-0.00299
3833.04256,-0.00298
3832.33457,-0.00297
3831.62658,-0.00296
3830.9186,-0.00294
3830.21061,-0.00293
3829.50262,-0.00291
3828.79464,-0.00289
3828.08665,-0.00288
3827.37866,-0.00286
3826.67067,-0.00284
3825.96269,-0.00282
3825.2547,-0.00281
3824.54671,-0.00279
3823.83873,-0.00278
3823.13074,-0.00277
3822.42275,-0.00276
3821.71476,-0.00275
3821.00678,-0.00274
3820.29879,-0.00273
3819.5908,-0.00273
3818.88282,-0.00272
3818.17483,-0.00271
3817.46684,-0.00271
3816.75885,-0.00271
3816.05087,-0.0027
3815.34288,-0.0027
3814.63489,-0.00269
3813.92691,-0.00269
3813.21892,-0.00268
3812.51093,-0.00268
3811.80294,-0.00267
3811.09496,-0.00267
3810.38697,-0.00266
3809.67898,-0.00266
3808.971,-0.00266
3808.26301,-0.00266
3807.55502,-0.00266
3806.84703,-0.00266
3806.13905,-0.00266
3805.43106,-0.00267
3804.72307,-0.00267
3804.01508,-0.00268
3803.3071,-0.00268
3802.59911,-0.00268
3801.89112,-0.00269
3801.18314,-0.00269
3800.47515,-0.00269
3799.76716,-0.00269
3799.05917,-0.00268
3798.35119,-0.00267
3797.6432,-0.00266
3796.93521,-0.00264
3796.22723,-0.00263
3795.51924,-0.00261
3794.81125,-0.00258
3794.10326,-0.00256
3793.39528,-0.00254
3792.68729,-0.00251
3791.9793,-0.00248
3791.27132,-0.00246
3790.56333,-0.00243
3789.85534,-0.00241
3789.14735,-0.00239
3788.43937,-0.00237
3787.73138,-0.00235
3787.02339,-0.00233
3786.31541,-0.00232
3785.60742,-0.00231
3784.89943,-0.0023
3784.19144,-0.0023
3783.48346,-0.00229
3782.77547,-0.00229
3782.06748,-0.00229
3781.3595,-0.0023
3780.65151,-0.0023
3779.94352,-0.00231
3779.23553,-0.00232
3778.52755,-0.00233
3777.81956,-0.00234
3777.11157,-0.00236
3776.40359,-0.00237
3775.6956,-0.00239
3774.98761,-0.0024
3774.27962,-0.00242
3773.57164,-0.00244
3772.86365,-0.00246
3772.15566,-0.00248
3771.44767,-0.0025
3770.73969,-0.00252
3770.0317,-0.00254
3769.32371,-0.00257
3768.61573,-0.00259
3767.90774,-0.00262
3767.19975,-0.00265
3766.49176,-0.00268
3765.78378,-0.00271
3765.07579,-0.00274
3764.3678,-0.00278
3763.65982,-0.00281
3762.95183,-0.00285
3762.24384,-0.00289
3761.53585,-0.00293
3760.82787,-0.00297
3760.11988,-0.00301
3759.41189,-0.00306
3758.70391,-0.0031
3757.99592,-0.00315
3757.28793,-0.0032
3756.57994,-0.00325
3755.87196,-0.0033
3755.16397,-0.00335
3754.45598,-0.0034
3753.748,-0.00345
3753.04001,-0.0035
3752.33202,-0.00355
3751.62403,-0.0036
3750.91605,-0.00365
3750.20806,-0.0037
3749.50007,-0.00374
3748.79209,-0.00379
3748.0841,-0.00383
3747.37611,-0.00388
3746.66812,-0.00392
3745.96014,-0.00396
3745.25215,-0.00399
3744.54416,-0.00403
3743.83618,-0.00406
3743.12819,-0.00409
3742.4202,-0.00412
3741.71221,-0.00414
3741.00423,-0.00416
3740.29624,-0.00417
3739.58825,-0.00418
3738.88026,-0.00419
3738.17228,-0.00419
3737.46429,-0.00419
3736.7563,-0.00419
3736.04832,-0.00418
3735.34033,-0.00417
3734.63234,-0.00415
3733.92435,-0.00414
3733.21637,-0.00412
3732.50838,-0.00409
3731.80039,-0.00407
3731.09241,-0.00404
3730.38442,-0.00401
3729.67643,-0.00398
3728.96844,-0.00395
3728.26046,-0.00391
3727.55247,-0.00388
3726.84448,-0.00384
3726.1365,-0.00381
3725.42851,-0.00377
3724.72052,-0.00374
3724.01253,-0.00371
3723.30455,-0.00368
3722.59656,-0.00365
3721.88857,-0.00363
3721.18059,-0.00361
3720.4726,-0.00359
3719.76461,-0.00358
3719.05662,-0.00357
3718.34864,-0.00356
3717.64065,-0.00355
3716.93266,-0.00355
3716.22468,-0.00355
3715.51669,-0.00355
3714.8087,-0.00355
3714.10071,-0.00356
3713.39273,-0.00357
3712.68474,-0.00358
3711.97675,-0.00359
3711.26877,-0.0036
3710.56078,-0.00361
3709.85279,-0.00362
3709.1448,-0.00364
3708.43682,-0.00365
3707.72883,-0.00366
3707.02084,-0.00367
3706.31285,-0.00368
3705.60487,-0.0037
3704.89688,-0.00371
3704.18889,-0.00372
3703.48091,-0.00373
3702.77292,-0.00375
3702.06493,-0.00377
3701.35694,-0.00379
3700.64896,-0.00381
3699.94097,-0.00384
3699.23298,-0.00387
3698.525,-0.0039
3697.81701,-0.00394
3697.10902,-0.00398
3696.40103,-0.00402
3695.69305,-0.00406
3694.98506,-0.00411
3694.27707,-0.00416
3693.56909,-0.00421
3692.8611,-0.00426
3692.15311,-0.00432
3691.44512,-0.00437
3690.73714,-0.00443
3690.02915,-0.00448
3689.32116,-0.00454
3688.61318,-0.0046
3687.90519,-0.00465
3687.1972,-0.00471
3686.48921,-0.00476
3685.78123,-0.00481
3685.07324,-0.00486
3684.36525,-0.00492
3683.65727,-0.00497
3682.94928,-0.00501
3682.24129,-0.00506
3681.5333,-0.00511
3680.82532,-0.00516
3680.11733,-0.00522
3679.40934,-0.00527
3678.70136,-0.00533
3677.99337,-0.00539
3677.28538,-0.00545
3676.57739,-0.00552
3675.86941,-0.00558
3675.16142,-0.00565
3674.45343,-0.00572
3673.74544,-0.00579
3673.03746,-0.00587
3672.32947,-0.00594
3671.62148,-0.00601
3670.9135,-0.00608
3670.20551,-0.00615
3669.49752,-0.00622
3668.78953,-0.00629
3668.08155,-0.00636
3667.37356,-0.00642
3666.66557,-0.00649
3665.95759,-0.00655
3665.2496,-0.00662
3664.54161,-0.00668
3663.83362,-0.00675
3663.12564,-0.00682
3662.41765,-0.00689
3661.70966,-0.00697
3661.00168,-0.00705
3660.29369,-0.00713
3659.5857,-0.00722
3658.87771,-0.00731
3658.16973,-0.00741
3657.46174,-0.00751
3656.75375,-0.00762
3656.04577,-0.00773
3655.33778,-0.00785
3654.62979,-0.00797
3653.9218,-0.00809
3653.21382,-0.00822
3652.50583,-0.00834
3651.79784,-0.00847
3651.08986,-0.0086
3650.38187,-0.00872
3649.67388,-0.00885
3648.96589,-0.00897
3648.25791,-0.00909
3647.54992,-0.0092
3646.84193,-0.00931
3646.13395,-0.00941
3645.42596,-0.00951
3644.71797,-0.00961
3644.00998,-0.00969
3643.302,-0.00977
3642.59401,-0.00985
3641.88602,-0.00992
3641.17803,-0.00999
3640.47005,-0.01005
3639.76206,-0.01012
3639.05407,-0.01018
3638.34609,-0.01024
3637.6381,-0.0103
3636.93011,-0.01036
3636.22212,-0.01043
3635.51414,-0.01049
3634.80615,-0.01056
3634.09816,-0.01062
3633.39018,-0.01069
3632.68219,-0.01076
3631.9742,-0.01084
3631.26621,-0.01091
3630.55823,-0.01099
3629.85024,-0.01106
3629.14225,-0.01114
3628.43427,-0.01122
3627.72628,-0.0113
3627.01829,-0.01138
3626.3103,-0.01146
3625.60232,-0.01153
3624.89433,-0.01161
3624.18634,-0.01168
3623.47836,-0.01176
3622.77037,-0.01183
3622.06238,-0.0119
3621.35439,-0.01197
3620.64641,-0.01204
3619.93842,-0.01211
3619.23043,-0.01218
3618.52245,-0.01225
3617.81446,-0.01231
3617.10647,-0.01237
3616.39848,-0.01244
3615.6905,-0.01249
3614.98251,-0.01255
3614.27452,-0.0126
3613.56654,-0.01264
3612.85855,-0.01268
3612.15056,-0.01272
3611.44257,-0.01275
3610.73459,-0.01278
3610.0266,-0.0128
3609.31861,-0.01282
3608.61063,-0.01284
3607.90264,-0.01285
3607.19465,-0.01286
3606.48666,-0.01287
3605.77868,-0.01287
3605.07069,-0.01288
3604.3627,-0.01288
3603.65471,-0.01289
3602.94673,-0.0129
3602.23874,-0.0129
3601.53075,-0.01291
3600.82277,-0.01293
3600.11478,-0.01294
3599.40679,-0.01296
3598.6988,-0.01298
3597.99082,-0.01301
3597.28283,-0.01303
3596.57484,-0.01306
3595.86686,-0.01309
3595.15887,-0.01312
3594.45088,-0.01316
3593.74289,-0.01319
3593.03491,-0.01321
3592.32692,-0.01324
3591.61893,-0.01327
3590.91095,-0.01329
3590.20296,-0.01331
3589.49497,-0.01332
3588.78698,-0.01333
3588.079,-0.01334
3587.37101,-0.01334
3586.66302,-0.01334
3585.95504,-0.01333
3585.24705,-0.01332
3584.53906,-0.01331
3583.83107,-0.0133
3583.12309,-0.01329
3582.4151,-0.01327
3581.70711,-0.01326
3580.99913,-0.01325
3580.29114,-0.01324
3579.58315,-0.01323
3578.87516,-0.01323
3578.16718,-0.01323
3577.45919,-0.01323
3576.7512,-0.01324
3576.04322,-0.01325
3575.33523,-0.01327
3574.62724,-0.01329
3573.91925,-0.01332
3573.21127,-0.01334
3572.50328,-0.01337
3571.79529,-0.0134
3571.0873,-0.01344
3570.37932,-0.01347
3569.67133,-0.0135
3568.96334,-0.01353
3568.25536,-0.01355
3567.54737,-0.01358
3566.83938,-0.0136
3566.13139,-0.01362
3565.42341,-0.01363
3564.71542,-0.01364
3564.00743,-0.01365
3563.29945,-0.01365
3562.59146,-0.01365
3561.88347,-0.01364
3561.17548,-0.01363
3560.4675,-0.01362
3559.75951,-0.01361
3559.05152,-0.01359
3558.34354,-0.01358
3557.63555,-0.01357
3556.92756,-0.01356
3556.21957,-0.01355
3555.51159,-0.01354
3554.8036,-0.01353
3554.09561,-0.01353
3553.38763,-0.01353
3552.67964,-0.01353
3551.97165,-0.01353
3551.26366,-0.01353
3550.55568,-0.01354
3549.84769,-0.01355
3549.1397,-0.01355
3548.43172,-0.01356
3547.72373,-0.01357
3547.01574,-0.01358
3546.30775,-0.01359
3545.59977,-0.0136
3544.89178,-0.01361
3544.18379,-0.01362
3543.47581,-0.01363
3542.76782,-0.01364
3542.05983,-0.01365
3541.35184,-0.01366
3540.64386,-0.01368
3539.93587,-0.01369
3539.22788,-0.0137
3538.51989,-0.01371
3537.81191,-0.01372
3537.10392,-0.01373
3536.39593,-0.01375
3535.68795,-0.01376
3534.97996,-0.01378
3534.27197,-0.01379
3533.56398,-0.01381
3532.856,-0.01382
3532.14801,-0.01384
3531.44002,-0.01385
3530.73204,-0.01387
3530.02405,-0.01389
3529.31606,-0.0139
3528.60807,-0.01392
3527.90009,-0.01393
3527.1921,-0.01394
3526.48411,-0.01396
3525.77613,-0.01397
3525.06814,-0.01398
3524.36015,-0.01399
3523.65216,-0.014
3522.94418,-0.014
3522.23619,-0.01401
3521.5282,-0.01401
3520.82022,-0.01402
3520.11223,-0.01402
3519.40424,-0.01403
3518.69625,-0.01403
3517.98827,-0.01404
3517.28028,-0.01405
3516.57229,-0.01406
3515.86431,-0.01408
3515.15632,-0.01409
3514.44833,-0.01411
3513.74034,-0.01413
3513.03236,-0.01416
3512.32437,-0.01419
3511.61638,-0.01422
3510.9084,-0.01425
3510.20041,-0.01429
3509.49242,-0.01433
3508.78443,-0.01436
3508.07645,-0.0144
3507.36846,-0.01445
3506.66047,-0.01449
3505.95248,-0.01453
3505.2445,-0.01456
3504.53651,-0.0146
3503.82852,-0.01464
3503.12054,-0.01467
3502.41255,-0.0147
3501.70456,-0.01473
3500.99657,-0.01476
3500.28859,-0.01478
3499.5806,-0.01481
3498.87261,-0.01483
3498.16463,-0.01485
3497.45664,-0.01486
3496.74865,-0.01488
3496.04066,-0.0149
3495.33268,-0.01492
3494.62469,-0.01494
3493.9167,-0.01495
3493.20872,-0.01497
3492.50073,-0.015
3491.79274,-0.01502
3491.08475,-0.01505
3490.37677,-0.01507
3489.66878,-0.0151
3488.96079,-0.01513
3488.25281,-0.01517
3487.54482,-0.0152
3486.83683,-0.01524
3486.12884,-0.01528
3485.42086,-0.01531
3484.71287,-0.01535
3484.00488,-0.01539
3483.2969,-0.01543
3482.58891,-0.01547
3481.88092,-0.01551
3481.17293,-0.01554
3480.46495,-0.01558
3479.75696,-0.01561
3479.04897,-0.01565
3478.34099,-0.01568
3477.633,-0.01571
3476.92501,-0.01574
3476.21702,-0.01577
3475.50904,-0.0158
3474.80105,-0.01583
3474.09306,-0.01585
3473.38507,-0.01588
3472.67709,-0.01591
3471.9691,-0.01594
3471.26111,-0.01596
3470.55313,-0.01599
3469.84514,-0.01602
3469.13715,-0.01605
3468.42916,-0.01608
3467.72118,-0.01611
3467.01319,-0.01614
3466.3052,-0.01618
3465.59722,-0.01621
3464.88923,-0.01625
3464.18124,-0.01628
3463.47325,-0.01632
3462.76527,-0.01636
3462.05728,-0.0164
3461.34929,-0.01645
3460.64131,-0.01649
3459.93332,-0.01654
3459.22533,-0.01659
3458.51734,-0.01664
3457.80936,-0.01669
3457.10137,-0.01674
3456.39338,-0.01679
3455.6854,-0.01684
3454.97741,-0.0169
3454.26942,-0.01695
3453.56143,-0.01701
3452.85345,-0.01706
3452.14546,-0.01711
3451.43747,-0.01717
3450.72949,-0.01722
3450.0215,-0.01727
3449.31351,-0.01732
3448.60552,-0.01737
3447.89754,-0.01742
3447.18955,-0.01747
3446.48156,-0.01751
3445.77358,-0.01755
3445.06559,-0.01759
3444.3576,-0.01763
3443.64961,-0.01767
3442.94163,-0.01771
3442.23364,-0.01775
3441.52565,-0.01778
3440.81766,-0.01782
3440.10968,-0.01786
3439.40169,-0.01789
3438.6937,-0.01793
3437.98572,-0.01797
3437.27773,-0.018
3436.56974,-0.01804
3435.86175,-0.01808
3435.15377,-0.01812
3434.44578,-0.01817
3433.73779,-0.01821
3433.02981,-0.01825
3432.32182,-0.0183
3431.61383,-0.01834
3430.90584,-0.01839
3430.19786,-0.01843
3429.48987,-0.01848
3428.78188,-0.01852
3428.0739,-0.01857
3427.36591,-0.01861
3426.65792,-0.01865
3425.94993,-0.01869
3425.24195,-0.01872
3424.53396,-0.01876
3423.82597,-0.01879
3423.11799,-0.01882
3422.41,-0.01885
3421.70201,-0.01887
3420.99402,-0.0189
3420.28604,-0.01892
3419.57805,-0.01894
3418.87006,-0.01896
3418.16208,-0.01898
3417.45409,-0.019
3416.7461,-0.01902
3416.03811,-0.01905
3415.33013,-0.01907
3414.62214,-0.01909
3413.91415,-0.01912
3413.20617,-0.01915
3412.49818,-0.01919
3411.79019,-0.01922
3411.0822,-0.01926
3410.37422,-0.0193
3409.66623,-0.01935
3408.95824,-0.0194
3408.25025,-0.01945
3407.54227,-0.0195
3406.83428,-0.01955
3406.12629,-0.01961
3405.41831,-0.01966
3404.71032,-0.01972
3404.00233,-0.01977
3403.29434,-0.01982
3402.58636,-0.01988
3401.87837,-0.01993
3401.17038,-0.01998
3400.4624,-0.02002
3399.75441,-0.02006
3399.04642,-0.0201
3398.33843,-0.02014
3397.63045,-0.02017
3396.92246,-0.02021
3396.21447,-0.02023
3395.50649,-0.02026
3394.7985,-0.02028
3394.09051,-0.02031
3393.38252,-0.02033
3392.67454,-0.02035
3391.96655,-0.02037
3391.25856,-0.02039
3390.55058,-0.02041
3389.84259,-0.02043
3389.1346,-0.02045
3388.42661,-0.02047
3387.71863,-0.02049
3387.01064,-0.02052
3386.30265,-0.02054
3385.59467,-0.02057
3384.88668,-0.0206
3384.17869,-0.02063
3383.4707,-0.02066
3382.76272,-0.02069
3382.05473,-0.02072
3381.34674,-0.02075
3380.63876,-0.02078
3379.93077,-0.02082
3379.22278,-0.02085
3378.51479,-0.02088
3377.80681,-0.02091
3377.09882,-0.02094
3376.39083,-0.02097
3375.68284,-0.021
3374.97486,-0.02103
3374.26687,-0.02105
3373.55888,-0.02108
3372.8509,-0.02111
3372.14291,-0.02113
3371.43492,-0.02115
3370.72693,-0.02117
3370.01895,-0.0212
3369.31096,-0.02122
3368.60297,-0.02123
3367.89499,-0.02125
3367.187,-0.02127
3366.47901,-0.02129
3365.77102,-0.0213
3365.06304,-0.02132
3364.35505,-0.02133
3363.64706,-0.02134
3362.93908,-0.02136
3362.23109,-0.02137
3361.5231,-0.02138
3360.81511,-0.02139
3360.10713,-0.0214
3359.39914,-0.02141
3358.69115,-0.02142
3357.98317,-0.02143
3357.27518,-0.02143
3356.56719,-0.02144
3355.8592,-0.02145
3355.15122,-0.02145
3354.44323,-0.02146
3353.73524,-0.02147
3353.02726,-0.02147
3352.31927,-0.02148
3351.61128,-0.02148
3350.90329,-0.02148
3350.19531,-0.02149
3349.48732,-0.02149
3348.77933,-0.02149
3348.07135,-0.0215
3347.36336,-0.0215
3346.65537,-0.0215
3345.94738,-0.0215
3345.2394,-0.0215
3344.53141,-0.0215
3343.82342,-0.0215
3343.11543,-0.0215
3342.40745,-0.02149
3341.69946,-0.02149
3340.99147,-0.02148
3340.28349,-0.02148
3339.5755,-0.02147
3338.86751,-0.02146
3338.15952,-0.02145
3337.45154,-0.02144
3336.74355,-0.02143
3336.03556,-0.02142
3335.32758,-0.0214
3334.61959,-0.02139
3333.9116,-0.02137
3333.20361,-0.02135
3332.49563,-0.02133
3331.78764,-0.02131
3331.07965,-0.02129
3330.37167,-0.02127
3329.66368,-0.02125
3328.95569,-0.02124
3328.2477,-0.02122
3327.53972,-0.0212
3326.83173,-0.02118
3326.12374,-0.02116
3325.41576,-0.02115
3324.70777,-0.02114
3323.99978,-0.02112
3323.29179,-0.02111
3322.58381,-0.0211
3321.87582,-0.02109
3321.16783,-0.02108
3320.45985,-0.02108
3319.75186,-0.02107
3319.04387,-0.02106
3318.33588,-0.02105
3317.6279,-0.02104
3316.91991,-0.02103
3316.21192,-0.02102
3315.50394,-0.02101
3314.79595,-0.021
3314.08796,-0.02098
3313.37997,-0.02096
3312.67199,-0.02094
3311.964,-0.02092
3311.25601,-0.0209
3310.54802,-0.02087
3309.84004,-0.02085
3309.13205,-0.02082
3308.42406,-0.02079
3307.71608,-0.02076
3307.00809,-0.02073
3306.3001,-0.0207
3305.59211,-0.02068
3304.88413,-0.02065
3304.17614,-0.02062
3303.46815,-0.0206
3302.76017,-0.02057
3302.05218,-0.02055
3301.34419,-0.02053
3300.6362,-0.02051
3299.92822,-0.02049
3299.22023,-0.02048
3298.51224,-0.02046
3297.80426,-0.02045
3297.09627,-0.02044
3296.38828,-0.02043
3295.68029,-0.02042
3294.97231,-0.02041
3294.26432,-0.0204
3293.55633,-0.02039
3292.84835,-0.02039
3292.14036,-0.02038
3291.43237,-0.02037
3290.72438,-0.02037
3290.0164,-0.02036
3289.30841,-0.02036
3288.60042,-0.02036
3287.89244,-0.02035
3287.18445,-0.02035
3286.47646,-0.02034
3285.76847,-0.02034
3285.06049,-0.02034
3284.3525,-0.02033
3283.64451,-0.02033
3282.93653,-0.02032
3282.22854,-0.02032
3281.52055,-0.02031
3280.81256,-0.02031
3280.10458,-0.0203
3279.39659,-0.02029
3278.6886,-0.02028
3277.98061,-0.02028
3277.27263,-0.02027
3276.56464,-0.02026
3275.85665,-0.02024
3275.14867,-0.02023
3274.44068,-0.02022
3273.73269,-0.02021
3273.0247,-0.02019
3272.31672,-0.02018
3271.60873,-0.02017
3270.90074,-0.02015
3270.19276,-0.02013
3269.48477,-0.02012
3268.77678,-0.0201
3268.06879,-0.02008
3267.36081,-0.02007
3266.65282,-0.02005
3265.94483,-0.02003
3265.23685,-0.02001
3264.52886,-0.02
3263.82087,-0.01998
3263.11288,-0.01996
3262.4049,-0.01994
3261.69691,-0.01992
3260.98892,-0.01991
3260.28094,-0.01989
3259.57295,-0.01987
3258.86496,-0.01985
3258.15697,-0.01984
3257.44899,-0.01982
3256.741,-0.01981
3256.03301,-0.01979
3255.32503,-0.01978
3254.61704,-0.01977
3253.90905,-0.01976
3253.20106,-0.01975
3252.49308,-0.01974
3251.78509,-0.01973
3251.0771,-0.01972
3250.36912,-0.01972
3249.66113,-0.01972
3248.95314,-0.01971
3248.24515,-0.01971
3247.53717,-0.01971
3246.82918,-0.01971
3246.12119,-0.01971
3245.4132,-0.01971
3244.70522,-0.01972
3243.99723,-0.01972
3243.28924,-0.01971
3242.58126,-0.01971
3241.87327,-0.01971
3241.16528,-0.01971
3240.45729,-0.0197
3239.74931,-0.0197
3239.04132,-0.01969
3238.33333,-0.01968
3237.62535,-0.01968
3236.91736,-0.01967
3236.20937,-0.01966
3235.50138,-0.01965
3234.7934,-0.01964
3234.08541,-0.01963
3233.37742,-0.01963
3232.66944,-0.01962
3231.96145,-0.01962
3231.25346,-0.01962
3230.54547,-0.01962
3229.83749,-0.01962
3229.1295,-0.01962
3228.42151,-0.01962
3227.71353,-0.01963
3227.00554,-0.01964
3226.29755,-0.01964
3225.58956,-0.01965
3224.88158,-0.01966
3224.17359,-0.01966
3223.4656,-0.01967
3222.75762,-0.01967
3222.04963,-0.01968
3221.34164,-0.01968
3220.63365,-0.01968
3219.92567,-0.01968
3219.21768,-0.01968
3218.50969,-0.01967
3217.80171,-0.01966
3217.09372,-0.01965
3216.38573,-0.01964
3215.67774,-0.01963
3214.96976,-0.01961
3214.26177,-0.01959
3213.55378,-0.01957
3212.84579,-0.01955
3212.13781,-0.01952
3211.42982,-0.0195
3210.72183,-0.01947
3210.01385,-0.01944
3209.30586,-0.01941
3208.59787,-0.01938
3207.88988,-0.01934
3207.1819,-0.01931
3206.47391,-0.01928
3205.76592,-0.01924
3205.05794,-0.0192
3204.34995,-0.01917
3203.64196,-0.01913
3202.93397,-0.0191
3202.22599,-0.01906
3201.518,-0.01902
3200.81001,-0.01898
3200.10203,-0.01894
3199.39404,-0.0189
3198.68605,-0.01887
3197.97806,-0.01882
3197.27008,-0.01878
3196.56209,-0.01874
3195.8541,-0.0187
3195.14612,-0.01866
3194.43813,-0.01861
3193.73014,-0.01857
3193.02215,-0.01852
3192.31417,-0.01847
3191.60618,-0.01843
3190.89819,-0.01838
3190.19021,-0.01833
3189.48222,-0.01828
3188.77423,-0.01823
3188.06624,-0.01818
3187.35826,-0.01812
3186.65027,-0.01807
3185.94228,-0.01801
3185.2343,-0.01796
3184.52631,-0.0179
3183.81832,-0.01784
3183.11033,-0.01779
3182.40235,-0.01772
3181.69436,-0.01766
3180.98637,-0.0176
3180.27838,-0.01754
3179.5704,-0.01747
3178.86241,-0.01741
3178.15442,-0.01734
3177.44644,-0.01727
3176.73845,-0.0172
3176.03046,-0.01713
3175.32247,-0.01706
3174.61449,-0.01698
3173.9065,-0.01691
