3A,
3648.25791,-0.01005
3647.54992,-0.01018
3646.84193,-0.01031
3646.13395,-0.01043
3645.42596,-0.01054
3644.71797,-0.01064
3644.00998,-0.01074
3643.302,-0.01082
3642.59401,-0.0109
3641.88602,-0.01096
3641.17803,-0.01102
3640.47005,-0.01108
3639.76206,-0.01113
3639.05407,-0.01118
3638.34609,-0.01122
3637.6381,-0.01127
3636.93011,-0.01132
3636.22212,-0.01136
3635.51414,-0.01141
3634.80615,-0.01147
3634.09816,-0.01152
3633.39018,-0.01158
3632.68219,-0.01165
3631.9742,-0.01172
3631.26621,-0.01179
3630.55823,-0.01187
3629.85024,-0.01194
3629.14225,-0.01203
3628.43427,-0.01211
3627.72628,-0.0122
3627.01829,-0.01228
3626.3103,-0.01237
3625.60232,-0.01245
3624.89433,-0.01254
3624.18634,-0.01262
3623.47836,-0.0127
3622.77037,-0.01278
3622.06238,-0.01286
3621.35439,-0.01294
3620.64641,-0.01301
3619.93842,-0.01309
3619.23043,-0.01316
3618.52245,-0.01323
3617.81446,-0.01331
3617.10647,-0.01338
3616.39848,-0.01344
3615.6905,-0.01351
3614.98251,-0.01357
3614.27452,-0.01363
3613.56654,-0.01369
3612.85855,-0.01374
3612.15056,-0.01379
3611.44257,-0.01384
3610.73459,-0.01388
3610.0266,-0.01391
3609.31861,-0.01394
3608.61063,-0.01397
3607.90264,-0.014
3607.19465,-0.01403
3606.48666,-0.01405
3605.77868,-0.01407
3605.07069,-0.01409
3604.3627,-0.01411
3603.65471,-0.01413
3602.94673,-0.01416
3602.23874,-0.01418
3601.53075,-0.01421
3600.82277,-0.01423
3600.11478,-0.01426
3599.40679,-0.0143
3598.6988,-0.01433
3597.99082,-0.01436
3597.28283,-0.0144
3596.57484,-0.01444
3595.86686,-0.01447
3595.15887,-0.01451
3594.45088,-0.01455
3593.74289,-0.01458
3593.03491,-0.01461
3592.32692,-0.01464
3591.61893,-0.01466
3590.91095,-0.01468
3590.20296,-0.01469
3589.49497,-0.0147
3588.78698,-0.0147
3588.079,-0.0147
3587.37101,-0.01469
3586.66302,-0.01468
3585.95504,-0.01467
3585.24705,-0.01465
3584.53906,-0.01463
3583.83107,-0.0146
3583.12309,-0.01458
3582.4151,-0.01455
3581.70711,-0.01453
3580.99913,-0.01451
3580.29114,-0.01449
3579.58315,-0.01447
3578.87516,-0.01446
3578.16718,-0.01445
3577.45919,-0.01444
3576.7512,-0.01445
3576.04322,-0.01445
3575.33523,-0.01447
3574.62724,-0.01448
3573.91925,-0.01451
3573.21127,-0.01454
3572.50328,-0.01457
3571.79529,-0.0146
3571.0873,-0.01464
3570.37932,-0.01468
3569.67133,-0.01472
3568.96334,-0.01476
3568.25536,-0.01479
3567.54737,-0.01483
3566.83938,-0.01486
3566.13139,-0.01489
3565.42341,-0.01491
3564.71542,-0.01493
3564.00743,-0.01495
3563.29945,-0.01496
3562.59146,-0.01496
3561.88347,-0.01496
3561.17548,-0.01496
3560.4675,-0.01495
3559.75951,-0.01494
3559.05152,-0.01493
3558.34354,-0.01492
3557.63555,-0.0149
3556.92756,-0.01489
3556.21957,-0.01488
3555.51159,-0.01487
3554.8036,-0.01486
3554.09561,-0.01485
3553.38763,-0.01485
3552.67964,-0.01485
3551.97165,-0.01485
3551.26366,-0.01485
3550.55568,-0.01486
3549.84769,-0.01486
3549.1397,-0.01487
3548.43172,-0.01488
3547.72373,-0.01488
3547.01574,-0.01489
3546.30775,-0.0149
3545.59977,-0.0149
3544.89178,-0.01491
3544.18379,-0.01491
3543.47581,-0.01492
3542.76782,-0.01493
3542.05983,-0.01493
3541.35184,-0.01493
3540.64386,-0.01494
3539.93587,-0.01495
3539.22788,-0.01495
3538.51989,-0.01496
3537.81191,-0.01497
3537.10392,-0.01498
3536.39593,-0.01499
3535.68795,-0.015
3534.97996,-0.01502
3534.27197,-0.01504
3533.56398,-0.01505
3532.856,-0.01508
3532.14801,-0.0151
3531.44002,-0.01512
3530.73204,-0.01515
3530.02405,-0.01517
3529.31606,-0.0152
3528.60807,-0.01523
3527.90009,-0.01525
3527.1921,-0.01528
3526.48411,-0.0153
3525.77613,-0.01533
3525.06814,-0.01535
3524.36015,-0.01537
3523.65216,-0.01538
3522.94418,-0.0154
3522.23619,-0.01541
3521.5282,-0.01542
3520.82022,-0.01543
3520.11223,-0.01544
3519.40424,-0.01545
3518.69625,-0.01545
3517.98827,-0.01546
3517.28028,-0.01546
3516.57229,-0.01547
3515.86431,-0.01547
3515.15632,-0.01548
3514.44833,-0.01549
3513.74034,-0.0155
3513.03236,-0.01552
3512.32437,-0.01554
3511.61638,-0.01556
3510.9084,-0.01558
3510.20041,-0.01561
3509.49242,-0.01563
3508.78443,-0.01566
3508.07645,-0.0157
3507.36846,-0.01573
3506.66047,-0.01576
3505.95248,-0.01579
3505.2445,-0.01583
3504.53651,-0.01586
3503.82852,-0.01589
3503.12054,-0.01592
3502.41255,-0.01595
3501.70456,-0.01597
3500.99657,-0.016
3500.28859,-0.01602
3499.5806,-0.01605
3498.87261,-0.01607
3498.16463,-0.01609
3497.45664,-0.01611
3496.74865,-0.01614
3496.04066,-0.01616
3495.33268,-0.01618
3494.62469,-0.01621
3493.9167,-0.01623
3493.20872,-0.01626
3492.50073,-0.01628
3491.79274,-0.01631
3491.08475,-0.01634
3490.37677,-0.01637
3489.66878,-0.01641
3488.96079,-0.01644
3488.25281,-0.01647
3487.54482,-0.0165
3486.83683,-0.01654
3486.12884,-0.01657
3485.42086,-0.01661
3484.71287,-0.01664
3484.00488,-0.01667
3483.2969,-0.0167
3482.58891,-0.01673
3481.88092,-0.01676
3481.17293,-0.01679
3480.46495,-0.01682
3479.75696,-0.01685
3479.04897,-0.01687
3478.34099,-0.0169
3477.633,-0.01693
3476.92501,-0.01696
3476.21702,-0.01698
3475.50904,-0.01701
3474.80105,-0.01704
3474.09306,-0.01706
3473.38507,-0.01709
3472.67709,-0.01712
3471.9691,-0.01715
3471.26111,-0.01718
3470.55313,-0.01721
3469.84514,-0.01724
3469.13715,-0.01727
3468.42916,-0.01731
3467.72118,-0.01734
3467.01319,-0.01738
3466.3052,-0.01742
3465.59722,-0.01745
3464.88923,-0.01749
3464.18124,-0.01754
3463.47325,-0.01758
3462.76527,-0.01763
3462.05728,-0.01767
3461.34929,-0.01772
3460.64131,-0.01777
3459.93332,-0.01782
3459.22533,-0.01787
3458.51734,-0.01793
3457.80936,-0.01798
3457.10137,-0.01803
3456.39338,-0.01809
3455.6854,-0.01814
3454.97741,-0.0182
3454.26942,-0.01825
3453.56143,-0.01831
3452.85345,-0.01836
3452.14546,-0.01841
3451.43747,-0.01846
3450.72949,-0.01851
3450.0215,-0.01856
3449.31351,-0.0186
3448.60552,-0.01864
3447.89754,-0.01868
3447.18955,-0.01872
3446.48156,-0.01876
3445.77358,-0.01879
3445.06559,-0.01882
3444.3576,-0.01885
3443.64961,-0.01888
3442.94163,-0.01891
3442.23364,-0.01894
3441.52565,-0.01896
3440.81766,-0.01899
3440.10968,-0.01902
3439.40169,-0.01905
3438.6937,-0.01908
3437.98572,-0.01911
3437.27773,-0.01914
3436.56974,-0.01918
3435.86175,-0.01922
3435.15377,-0.01927
3434.44578,-0.01931
3433.73779,-0.01936
3433.02981,-0.01942
3432.32182,-0.01947
3431.61383,-0.01953
3430.90584,-0.01959
3430.19786,-0.01965
3429.48987,-0.01971
3428.78188,-0.01978
3428.0739,-0.01984
3427.36591,-0.0199
3426.65792,-0.01996
3425.94993,-0.02002
3425.24195,-0.02008
3424.53396,-0.02014
3423.82597,-0.02019
3423.11799,-0.02024
3422.41,-0.02028
3421.70201,-0.02032
3420.99402,-0.02036
3420.28604,-0.0204
3419.57805,-0.02043
3418.87006,-0.02046
3418.16208,-0.02049
3417.45409,-0.02051
3416.7461,-0.02054
3416.03811,-0.02056
3415.33013,-0.02058
3414.62214,-0.02061
3413.91415,-0.02063
3413.20617,-0.02066
3412.49818,-0.02069
3411.79019,-0.02072
3411.0822,-0.02076
3410.37422,-0.02079
3409.66623,-0.02084
3408.95824,-0.02088
3408.25025,-0.02093
3407.54227,-0.02098
3406.83428,-0.02103
3406.12629,-0.02109
3405.41831,-0.02114
3404.71032,-0.0212
3404.00233,-0.02126
3403.29434,-0.02132
3402.58636,-0.02137
3401.87837,-0.02143
3401.17038,-0.02148
3400.4624,-0.02153
3399.75441,-0.02158
3399.04642,-0.02162
3398.33843,-0.02166
3397.63045,-0.0217
3396.92246,-0.02174
3396.21447,-0.02177
3395.50649,-0.0218
3394.7985,-0.02183
3394.09051,-0.02186
3393.38252,-0.02189
3392.67454,-0.02192
3391.96655,-0.02195
3391.25856,-0.02198
3390.55058,-0.02201
3389.84259,-0.02204
3389.1346,-0.02207
3388.42661,-0.0221
3387.71863,-0.02214
3387.01064,-0.02217
3386.30265,-0.02221
3385.59467,-0.02224
3384.88668,-0.02228
3384.17869,-0.02231
3383.4707,-0.02235
3382.76272,-0.02238
3382.05473,-0.02242
3381.34674,-0.02245
3380.63876,-0.02248
3379.93077,-0.02251
3379.22278,-0.02254
3378.51479,-0.02257
3377.80681,-0.0226
3377.09882,-0.02263
3376.39083,-0.02266
3375.68284,-0.02268
3374.97486,-0.0227
3374.26687,-0.02273
3373.55888,-0.02275
3372.8509,-0.02277
3372.14291,-0.0228
3371.43492,-0.02282
3370.72693,-0.02284
3370.01895,-0.02286
3369.31096,-0.02288
3368.60297,-0.0229
3367.89499,-0.02292
3367.187,-0.02294
3366.47901,-0.02296
3365.77102,-0.02298
3365.06304,-0.023
3364.35505,-0.02302
3363.64706,-0.02303
3362.93908,-0.02305
3362.23109,-0.02307
3361.5231,-0.02309
3360.81511,-0.02311
3360.10713,-0.02313
3359.39914,-0.02315
3358.69115,-0.02316
3357.98317,-0.02318
3357.27518,-0.02319
3356.56719,-0.0232
3355.8592,-0.02322
3355.15122,-0.02323
3354.44323,-0.02324
3353.73524,-0.02325
3353.02726,-0.02325
3352.31927,-0.02326
3351.61128,-0.02326
3350.90329,-0.02326
3350.19531,-0.02326
3349.48732,-0.02326
3348.77933,-0.02326
3348.07135,-0.02326
3347.36336,-0.02326
3346.65537,-0.02326
3345.94738,-0.02325
3345.2394,-0.02325
3344.53141,-0.02325
3343.82342,-0.02325
3343.11543,-0.02324
3342.40745,-0.02324
3341.69946,-0.02324
3340.99147,-0.02324
3340.28349,-0.02324
3339.5755,-0.02324
3338.86751,-0.02324
3338.15952,-0.02324
3337.45154,-0.02324
3336.74355,-0.02324
3336.03556,-0.02323
3335.32758,-0.02323
3334.61959,-0.02322
3333.9116,-0.02322
3333.20361,-0.02321
3332.49563,-0.0232
3331.78764,-0.02319
3331.07965,-0.02317
3330.37167,-0.02315
3329.66368,-0.02314
3328.95569,-0.02312
3328.2477,-0.02309
3327.53972,-0.02307
3326.83173,-0.02305
3326.12374,-0.02302
3325.41576,-0.023
3324.70777,-0.02297
3323.99978,-0.02295
3323.29179,-0.02292
3322.58381,-0.0229
3321.87582,-0.02288
3321.16783,-0.02286
3320.45985,-0.02284
3319.75186,-0.02282
3319.04387,-0.0228
3318.33588,-0.02278
3317.6279,-0.02277
3316.91991,-0.02275
3316.21192,-0.02273
3315.50394,-0.02272
3314.79595,-0.0227
3314.08796,-0.02269
3313.37997,-0.02267
3312.67199,-0.02265
3311.964,-0.02264
3311.25601,-0.02262
3310.54802,-0.0226
3309.84004,-0.02258
3309.13205,-0.02256
3308.42406,-0.02254
3307.71608,-0.02252
3307.00809,-0.0225
3306.3001,-0.02248
3305.59211,-0.02246
3304.88413,-0.02243
3304.17614,-0.02241
3303.46815,-0.02239
3302.76017,-0.02236
3302.05218,-0.02234
3301.34419,-0.02231
3300.6362,-0.02228
3299.92822,-0.02225
3299.22023,-0.02222
3298.51224,-0.0222
3297.80426,-0.02217
3297.09627,-0.02214
3296.38828,-0.02211
3295.68029,-0.02208
3294.97231,-0.02205
3294.26432,-0.02202
3293.55633,-0.022
3292.84835,-0.02197
3292.14036,-0.02195
3291.43237,-0.02192
3290.72438,-0.0219
3290.0164,-0.02188
3289.30841,-0.02186
3288.60042,-0.02185
3287.89244,-0.02183
3287.18445,-0.02182
3286.47646,-0.02181
3285.76847,-0.0218
3285.06049,-0.02179
3284.3525,-0.02178
3283.64451,-0.02178
3282.93653,-0.02177
3282.22854,-0.02177
3281.52055,-0.02176
3280.81256,-0.02176
3280.10458,-0.02176
3279.39659,-0.02175
3278.6886,-0.02175
3277.98061,-0.02175
3277.27263,-0.02174
3276.56464,-0.02174
3275.85665,-0.02174
3275.14867,-0.02173
3274.44068,-0.02173
3273.73269,-0.02172
3273.0247,-0.02171
3272.31672,-0.02171
3271.60873,-0.0217
3270.90074,-0.02169
3270.19276,-0.02168
3269.48477,-0.02168
3268.77678,-0.02167
3268.06879,-0.02166
3267.36081,-0.02165
3266.65282,-0.02163
3265.94483,-0.02162
3265.23685,-0.02161
3264.52886,-0.0216
3263.82087,-0.02159
3263.11288,-0.02157
3262.4049,-0.02156
3261.69691,-0.02155
3260.98892,-0.02154
3260.28094,-0.02152
3259.57295,-0.02151
3258.86496,-0.0215
3258.15697,-0.02149
3257.44899,-0.02149
3256.741,-0.02148
3256.03301,-0.02147
3255.32503,-0.02146
3254.61704,-0.02146
3253.90905,-0.02145
3253.20106,-0.02145
3252.49308,-0.02144
3251.78509,-0.02144
3251.0771,-0.02144
3250.36912,-0.02143
3249.66113,-0.02143
3248.95314,-0.02143
3248.24515,-0.02142
3247.53717,-0.02142
3246.82918,-0.02141
3246.12119,-0.02141
3245.4132,-0.0214
3244.70522,-0.0214
3243.99723,-0.02139
3243.28924,-0.02139
3242.58126,-0.02138
3241.87327,-0.02137
3241.16528,-0.02137
3240.45729,-0.02136
3239.74931,-0.02135
3239.04132,-0.02135
3238.33333,-0.02134
3237.62535,-0.02134
3236.91736,-0.02133
3236.20937,-0.02132
3235.50138,-0.02132
3234.7934,-0.02132
3234.08541,-0.02131
3233.37742,-0.02131
3232.66944,-0.02131
3231.96145,-0.02131
3231.25346,-0.02131
3230.54547,-0.02132
3229.83749,-0.02132
3229.1295,-0.02132
3228.42151,-0.02133
3227.71353,-0.02133
3227.00554,-0.02134
3226.29755,-0.02134
3225.58956,-0.02134
3224.88158,-0.02135
3224.17359,-0.02135
3223.4656,-0.02135
3222.75762,-0.02135
3222.04963,-0.02134
3221.34164,-0.02134
3220.63365,-0.02133
3219.92567,-0.02132
3219.21768,-0.02131
3218.50969,-0.0213
3217.80171,-0.02129
3217.09372,-0.02127
3216.38573,-0.02125
3215.67774,-0.02123
3214.96976,-0.02121
3214.26177,-0.02119
3213.55378,-0.02116
3212.84579,-0.02114
3212.13781,-0.02111
3211.42982,-0.02109
3210.72183,-0.02106
3210.01385,-0.02103
3209.30586,-0.021
3208.59787,-0.02097
3207.88988,-0.02094
3207.1819,-0.02091
3206.47391,-0.02087
3205.76592,-0.02084
3205.05794,-0.02081
3204.34995,-0.02077
3203.64196,-0.02073
3202.93397,-0.02069
3202.22599,-0.02066
3201.518,-0.02062
3200.81001,-0.02058
3200.10203,-0.02054
3199.39404,-0.02049
3198.68605,-0.02045
3197.97806,-0.02041
3197.27008,-0.02037
3196.56209,-0.02032
3195.8541,-0.02028
3195.14612,-0.02023
3194.43813,-0.02018
3193.73014,-0.02013
3193.02215,-0.02008
3192.31417,-0.02003
3191.60618,-0.01998
3190.89819,-0.01992
3190.19021,-0.01987
3189.48222,-0.01981
3188.77423,-0.01976
3188.06624,-0.0197
3187.35826,-0.01964
3186.65027,-0.01958
3185.94228,-0.01952
3185.2343,-0.01946
3184.52631,-0.0194
3183.81832,-0.01934
3183.11033,-0.01927
3182.40235,-0.01921
3181.69436,-0.01915
3180.98637,-0.01908
3180.27838,-0.01902
3179.5704,-0.01895
3178.86241,-0.01888
3178.15442,-0.01882
3177.44644,-0.01875
3176.73845,-0.01868
3176.03046,-0.01861
3175.32247,-0.01854
3174.61449,-0.01847
3173.9065,-0.01839
